time,Vv,Vvgate,IM1
1.443336787140558e-04,3.693792e-02,9.001825e+00,3.618809e-01
1.444798215712485e-04,3.727577e-02,9.001825e+00,3.651879e-01
1.446259644284412e-04,3.761341e-02,9.001825e+00,3.684929e-01
1.447721072856338e-04,3.795084e-02,9.001825e+00,3.717957e-01
1.449182501428265e-04,3.828806e-02,9.001824e+00,3.750964e-01
1.449192501428269e-04,3.829036e-02,9.001824e+00,3.751190e-01
1.450653930000196e-04,3.862737e-02,9.001824e+00,3.784176e-01
1.452115358572123e-04,3.896415e-02,9.001824e+00,3.817139e-01
1.453576787144050e-04,3.930073e-02,9.001824e+00,3.850082e-01
1.455038215715977e-04,3.963708e-02,9.001824e+00,3.883002e-01
1.456499644287904e-04,3.997323e-02,9.001824e+00,3.915901e-01
1.457961072859830e-04,4.030915e-02,9.001824e+00,3.948779e-01
1.459422501431757e-04,4.064486e-02,9.001824e+00,3.981634e-01
1.459432501431761e-04,4.064716e-02,9.001824e+00,3.981859e-01
1.469672501435253e-04,4.299324e-02,9.001823e+00,4.211455e-01
1.479912501438745e-04,4.532838e-02,9.001822e+00,4.439955e-01
1.490152501442236e-04,4.765236e-02,9.001822e+00,4.667339e-01
1.496750000000010e-04,4.914366e-02,9.001822e+00,4.813238e-01
1.496760000000014e-04,4.914592e-02,9.001822e+00,4.813458e-01
1.496761000000010e-04,4.914550e-02,9.001762e+00,4.813482e-01
1.496763000000010e-04,4.914424e-02,9.001621e+00,4.813529e-01
1.496766000000016e-04,4.914165e-02,9.001358e+00,4.813596e-01
1.496770000000017e-04,4.913763e-02,9.000948e+00,4.813685e-01
1.496770400000015e-04,4.913732e-02,9.000916e+00,4.813693e-01
1.496771200000012e-04,4.913685e-02,9.000861e+00,4.813709e-01
1.496772800000015e-04,4.913633e-02,9.000763e+00,4.813743e-01
1.496776000000019e-04,4.913543e-02,9.000546e+00,4.813814e-01
1.496780876762112e-04,4.913191e-02,9.000000e+00,4.813924e-01
1.496787907796235e-04,4.911682e-02,8.998279e+00,4.814088e-01
1.496797105714617e-04,4.907124e-02,8.993608e+00,4.814327e-01
1.496800201282508e-04,4.903379e-02,8.990060e+00,4.814435e-01
1.496802061644684e-04,4.899514e-02,8.986625e+00,4.814493e-01
1.496804168030514e-04,4.894730e-02,8.982475e+00,4.814525e-01
1.496805753794534e-04,4.891806e-02,8.979763e+00,4.814537e-01
1.496807325144294e-04,4.889788e-02,8.977546e+00,4.814552e-01
1.496809425709286e-04,4.888112e-02,8.975129e+00,4.814577e-01
1.496811631709590e-04,4.887309e-02,8.973104e+00,4.814610e-01
1.496815136239026e-04,4.887221e-02,8.970524e+00,4.814672e-01
1.496818455908244e-04,4.887849e-02,8.968474e+00,4.814739e-01
1.496824382346629e-04,4.889651e-02,8.965221e+00,4.814866e-01
1.496830858941462e-04,4.891758e-02,8.961801e+00,4.815010e-01
1.496840858941466e-04,4.894765e-02,8.956454e+00,4.815232e-01
1.496850858941469e-04,4.895776e-02,8.949533e+00,4.815469e-01
1.496860858941473e-04,4.890426e-02,8.937014e+00,4.815730e-01
1.496870858941476e-04,4.876578e-02,8.915971e+00,4.815986e-01
1.496879728956771e-04,4.860665e-02,8.891198e+00,4.816183e-01
1.496888997264984e-04,4.845446e-02,8.861794e+00,4.816372e-01
1.496898997264988e-04,4.832415e-02,8.827624e+00,4.816578e-01
1.496908997264991e-04,4.822852e-02,8.791378e+00,4.816783e-01
1.496918997264994e-04,4.816716e-02,8.753405e+00,4.816990e-01
1.496928997264998e-04,4.813736e-02,8.713979e+00,4.817197e-01
1.496938997265001e-04,4.813611e-02,8.673311e+00,4.817406e-01
1.496948997265005e-04,4.816039e-02,8.631565e+00,4.817616e-01
1.496958997265008e-04,4.820745e-02,8.588873e+00,4.817828e-01
1.496968997265011e-04,4.827489e-02,8.545343e+00,4.818040e-01
1.496978997265015e-04,4.836063e-02,8.501071e+00,4.818254e-01
1.496988997265018e-04,4.846294e-02,8.456138e+00,4.818467e-01
1.496998997265022e-04,4.858039e-02,8.410617e+00,4.818682e-01
1.497008997265025e-04,4.871179e-02,8.364575e+00,4.818897e-01
1.497018997265029e-04,4.885615e-02,8.318072e+00,4.819112e-01
1.497028997265032e-04,4.901265e-02,8.271162e+00,4.819328e-01
1.497038997265035e-04,4.918066e-02,8.223894e+00,4.819543e-01
1.497048997265039e-04,4.935962e-02,8.176313e+00,4.819759e-01
1.497058997265042e-04,4.954909e-02,8.128461e+00,4.819975e-01
1.497068997265046e-04,4.974873e-02,8.080376e+00,4.820192e-01
1.497078997265049e-04,4.995827e-02,8.032093e+00,4.820409e-01
1.497088997265052e-04,5.017747e-02,7.983646e+00,4.820625e-01
1.497098997265056e-04,5.040619e-02,7.935063e+00,4.820842e-01
1.497108997265059e-04,5.064431e-02,7.886374e+00,4.821058e-01
1.497118997265063e-04,5.089176e-02,7.837604e+00,4.821275e-01
1.497128997265066e-04,5.114850e-02,7.788776e+00,4.821491e-01
1.497138997265069e-04,5.141453e-02,7.739914e+00,4.821708e-01
1.497148997265073e-04,5.168988e-02,7.691038e+00,4.821925e-01
1.497158997265076e-04,5.197460e-02,7.642169e+00,4.822141e-01
1.497168997265080e-04,5.226877e-02,7.593323e+00,4.822357e-01
1.497178997265083e-04,5.257250e-02,7.544518e+00,4.822574e-01
1.497188997265086e-04,5.288592e-02,7.495771e+00,4.822790e-01
1.497198997265090e-04,5.320917e-02,7.447097e+00,4.823006e-01
1.497208997265093e-04,5.354242e-02,7.398509e+00,4.823222e-01
1.497218997265097e-04,5.388587e-02,7.350020e+00,4.823438e-01
1.497228997265100e-04,5.423973e-02,7.301645e+00,4.823654e-01
1.497238997265104e-04,5.460421e-02,7.253393e+00,4.823870e-01
1.497248997265107e-04,5.497959e-02,7.205277e+00,4.824086e-01
1.497258997265110e-04,5.536612e-02,7.157307e+00,4.824301e-01
1.497278997265117e-04,5.617384e-02,7.061843e+00,4.824732e-01
1.497298997265124e-04,5.702996e-02,6.967074e+00,4.825162e-01
1.497318997265131e-04,5.793739e-02,6.873067e+00,4.825591e-01
1.497338997265138e-04,5.889947e-02,6.779881e+00,4.826019e-01
1.497358997265144e-04,5.991991e-02,6.687566e+00,4.826446e-01
1.497378997265151e-04,6.100289e-02,6.596172e+00,4.826872e-01
1.497388997265155e-04,6.156927e-02,6.550834e+00,4.827085e-01
1.497398997265158e-04,6.215309e-02,6.505742e+00,4.827297e-01
1.497408997265161e-04,6.275501e-02,6.460900e+00,4.827510e-01
1.497418997265165e-04,6.337576e-02,6.416314e+00,4.827721e-01
1.497428997265168e-04,6.401609e-02,6.371987e+00,4.827932e-01
1.497438997265172e-04,6.467679e-02,6.327924e+00,4.828143e-01
1.497448997265175e-04,6.535871e-02,6.284128e+00,4.828354e-01
1.497458997265179e-04,6.606278e-02,6.240604e+00,4.828564e-01
1.497468997265182e-04,6.678993e-02,6.197355e+00,4.828773e-01
1.497478997265185e-04,6.754117e-02,6.154385e+00,4.828983e-01
1.497488997265189e-04,6.831760e-02,6.111696e+00,4.829191e-01
1.497498997265192e-04,6.912036e-02,6.069293e+00,4.829399e-01
1.497508997265196e-04,6.995067e-02,6.027179e+00,4.829606e-01
1.497518997265199e-04,7.080983e-02,5.985355e+00,4.829813e-01
1.497528997265202e-04,7.169922e-02,5.943827e+00,4.830019e-01
1.497538997265206e-04,7.262033e-02,5.902595e+00,4.830225e-01
1.497548997265209e-04,7.357474e-02,5.861664e+00,4.830430e-01
1.497558997265213e-04,7.456412e-02,5.821037e+00,4.830633e-01
1.497568997265216e-04,7.559029e-02,5.780716e+00,4.830836e-01
1.497578997265219e-04,7.665516e-02,5.740705e+00,4.831038e-01
1.497588997265223e-04,7.776083e-02,5.701006e+00,4.831239e-01
1.497598997265226e-04,7.890949e-02,5.661623e+00,4.831439e-01
1.497608997265230e-04,8.010351e-02,5.622560e+00,4.831638e-01
1.497618997265233e-04,8.134540e-02,5.583816e+00,4.831836e-01
1.497628997265237e-04,8.263786e-02,5.545394e+00,4.832032e-01
1.497638997265240e-04,8.398384e-02,5.507296e+00,4.832227e-01
1.497648997265243e-04,8.538652e-02,5.469521e+00,4.832421e-01
1.497658997265247e-04,8.684937e-02,5.432073e+00,4.832612e-01
1.497668997265250e-04,8.837614e-02,5.394952e+00,4.832802e-01
1.497678997265254e-04,8.997094e-02,5.358161e+00,4.832990e-01
1.497688997265257e-04,9.163819e-02,5.321703e+00,4.833176e-01
1.497698997265260e-04,9.338276e-02,5.285579e+00,4.833360e-01
1.497708997265264e-04,9.520992e-02,5.249792e+00,4.833541e-01
1.497718997265267e-04,9.712544e-02,5.214346e+00,4.833719e-01
1.497728997265271e-04,9.913564e-02,5.179243e+00,4.833895e-01
1.497738997265274e-04,1.012474e-01,5.144488e+00,4.834067e-01
1.497748997265277e-04,1.034684e-01,5.110085e+00,4.834235e-01
1.497768997265284e-04,1.082723e-01,5.042356e+00,4.834560e-01
1.497788997265291e-04,1.136251e-01,4.976100e+00,4.834865e-01
1.497808997265298e-04,1.196221e-01,4.911381e+00,4.835147e-01
1.497818997265301e-04,1.228979e-01,4.879621e+00,4.835277e-01
1.497828997265305e-04,1.263809e-01,4.848274e+00,4.835398e-01
1.497838997265308e-04,1.300906e-01,4.817355e+00,4.835511e-01
1.497848997265312e-04,1.340485e-01,4.786878e+00,4.835613e-01
1.497858997265315e-04,1.382791e-01,4.756861e+00,4.835704e-01
1.497868997265318e-04,1.428096e-01,4.727322e+00,4.835782e-01
1.497878997265322e-04,1.476711e-01,4.698284e+00,4.835845e-01
1.497888997265325e-04,1.528988e-01,4.669773e+00,4.835891e-01
1.497898997265329e-04,1.585323e-01,4.641816e+00,4.835918e-01
1.497908997265332e-04,1.646171e-01,4.614448e+00,4.835924e-01
1.497918997265335e-04,1.712046e-01,4.587706e+00,4.835904e-01
1.497928997265339e-04,1.783538e-01,4.561633e+00,4.835857e-01
1.497938997265342e-04,1.861321e-01,4.536282e+00,4.835777e-01
1.497948997265346e-04,1.946166e-01,4.511708e+00,4.835660e-01
1.497958997265349e-04,2.038957e-01,4.487980e+00,4.835500e-01
1.497968997265352e-04,2.140709e-01,4.465173e+00,4.835292e-01
1.497978997265356e-04,2.252584e-01,4.443377e+00,4.835028e-01
1.497988997265359e-04,2.375915e-01,4.422692e+00,4.834699e-01
1.497998997265363e-04,2.512223e-01,4.403235e+00,4.834297e-01
1.498008997265366e-04,2.663244e-01,4.385140e+00,4.833811e-01
1.498018997265370e-04,2.830945e-01,4.368557e+00,4.833230e-01
1.498028997265373e-04,3.017541e-01,4.353657e+00,4.832542e-01
1.498038997265376e-04,3.225497e-01,4.340628e+00,4.831735e-01
1.498048997265380e-04,3.457518e-01,4.329679e+00,4.830799e-01
1.498058997265383e-04,3.716512e-01,4.321034e+00,4.829723e-01
1.498068997265387e-04,4.005514e-01,4.314926e+00,4.828504e-01
1.498078997265390e-04,4.326434e-01,4.311491e+00,4.827242e-01
1.498088997265393e-04,4.674555e-01,4.310319e+00,4.826427e-01
1.498098997265397e-04,5.036551e-01,4.310313e+00,4.826344e-01
1.498108997265400e-04,5.400890e-01,4.310547e+00,4.826554e-01
1.498118997265404e-04,5.764464e-01,4.310777e+00,4.826745e-01
1.498128997265407e-04,6.127416e-01,4.311016e+00,4.826940e-01
1.498138997265410e-04,6.489688e-01,4.311261e+00,4.827133e-01
1.498148997265414e-04,6.851265e-01,4.311507e+00,4.827326e-01
1.498158997265417e-04,7.212134e-01,4.311751e+00,4.827517e-01
1.498168997265421e-04,7.572294e-01,4.311991e+00,4.827707e-01
1.498178997265424e-04,7.931750e-01,4.312226e+00,4.827895e-01
1.498188997265427e-04,8.290515e-01,4.312454e+00,4.828080e-01
1.498198997265431e-04,8.648602e-01,4.312674e+00,4.828263e-01
1.498208997265434e-04,9.006027e-01,4.312887e+00,4.828443e-01
1.498218997265438e-04,9.362808e-01,4.313091e+00,4.828621e-01
1.498228997265441e-04,9.718966e-01,4.313288e+00,4.828796e-01
1.498238997265445e-04,1.007452e+00,4.313475e+00,4.828969e-01
1.498248997265448e-04,1.042949e+00,4.313654e+00,4.829139e-01
1.498258997265451e-04,1.078390e+00,4.313825e+00,4.829307e-01
1.498268997265455e-04,1.113778e+00,4.313988e+00,4.829472e-01
1.498278997265458e-04,1.149113e+00,4.314142e+00,4.829634e-01
1.498298997265465e-04,1.219637e+00,4.314426e+00,4.829951e-01
1.498318997265472e-04,1.289979e+00,4.314679e+00,4.830257e-01
1.498338997265479e-04,1.360155e+00,4.314903e+00,4.830552e-01
1.498368997265489e-04,1.465144e+00,4.315187e+00,4.830976e-01
1.498398997265499e-04,1.569847e+00,4.315415e+00,4.831377e-01
1.498428997265509e-04,1.674311e+00,4.315593e+00,4.831755e-01
1.498458997265520e-04,1.778580e+00,4.315726e+00,4.832111e-01
1.498488997265530e-04,1.882698e+00,4.315820e+00,4.832444e-01
1.498518997265540e-04,1.986706e+00,4.315879e+00,4.832755e-01
1.498548997265550e-04,2.090644e+00,4.315907e+00,4.833043e-01
1.498578997265560e-04,2.194555e+00,4.315907e+00,4.833308e-01
1.498608997265571e-04,2.298481e+00,4.315883e+00,4.833549e-01
1.498638997265581e-04,2.402468e+00,4.315837e+00,4.833766e-01
1.498668997265591e-04,2.506570e+00,4.315772e+00,4.833956e-01
1.498698997265601e-04,2.610844e+00,4.315690e+00,4.834118e-01
1.498728997265612e-04,2.715358e+00,4.315590e+00,4.834251e-01
1.498758997265622e-04,2.820191e+00,4.315476e+00,4.834350e-01
1.498788997265632e-04,2.925438e+00,4.315347e+00,4.834414e-01
1.498818997265642e-04,3.031214e+00,4.315203e+00,4.834436e-01
1.498848997265653e-04,3.137655e+00,4.315045e+00,4.834411e-01
1.498878997265663e-04,3.244929e+00,4.314872e+00,4.834333e-01
1.498908997265673e-04,3.353245e+00,4.314682e+00,4.834192e-01
1.498938997265683e-04,3.462854e+00,4.314475e+00,4.833976e-01
1.498960425837119e-04,3.541603e+00,4.314319e+00,4.833793e-01
1.498981854408555e-04,3.621784e+00,4.314147e+00,4.833535e-01
1.499003282979991e-04,3.703397e+00,4.313961e+00,4.833204e-01
1.499024711551427e-04,3.786442e+00,4.313759e+00,4.832798e-01
1.499046140122863e-04,3.870920e+00,4.313542e+00,4.832317e-01
1.499067568694298e-04,3.956830e+00,4.313310e+00,4.831763e-01
1.499088997265734e-04,4.044172e+00,4.313063e+00,4.831134e-01
1.499113282980028e-04,4.144918e+00,4.312756e+00,4.830298e-01
1.499137568694322e-04,4.250994e+00,4.312409e+00,4.829228e-01
1.499161854408616e-04,4.362401e+00,4.312020e+00,4.827924e-01
1.499186140122910e-04,4.479137e+00,4.311590e+00,4.826386e-01
1.499210425837204e-04,4.601203e+00,4.311119e+00,4.824613e-01
1.499234711551498e-04,4.728599e+00,4.310607e+00,4.822606e-01
1.499258997265792e-04,4.861326e+00,4.310054e+00,4.820364e-01
1.499278997265799e-04,4.977875e+00,4.309557e+00,4.818261e-01
1.499298997265806e-04,5.100172e+00,4.309049e+00,4.816044e-01
1.499318997265813e-04,5.228216e+00,4.308529e+00,4.813713e-01
1.499338997265820e-04,5.362007e+00,4.307999e+00,4.811268e-01
1.499358997265826e-04,5.501545e+00,4.307458e+00,4.808709e-01
1.499378997265833e-04,5.646831e+00,4.306905e+00,4.806037e-01
1.499398997265840e-04,5.797864e+00,4.306342e+00,4.803250e-01
1.499424711551563e-04,6.001257e+00,4.305634e+00,4.799706e-01
1.499450425837286e-04,6.211593e+00,4.304922e+00,4.795922e-01
1.499476140123009e-04,6.428872e+00,4.304208e+00,4.791896e-01
1.499501854408732e-04,6.653095e+00,4.303491e+00,4.787630e-01
1.499527568694455e-04,6.884260e+00,4.302770e+00,4.783123e-01
1.499553282980179e-04,7.122370e+00,4.302047e+00,4.778376e-01
1.499578997265901e-04,7.367422e+00,4.301320e+00,4.773387e-01
1.499594711551621e-04,7.519072e+00,4.300870e+00,4.770147e-01
1.499610425837341e-04,7.672272e+00,4.300404e+00,4.766539e-01
1.499626140123060e-04,7.827022e+00,4.299922e+00,4.762562e-01
1.499641854408780e-04,7.983321e+00,4.299426e+00,4.758217e-01
1.499657568694500e-04,8.141170e+00,4.298914e+00,4.753504e-01
1.499673282980219e-04,8.300569e+00,4.298386e+00,4.748422e-01
1.499688997265939e-04,8.461518e+00,4.297843e+00,4.742972e-01
1.499708997265946e-04,8.667868e+00,4.297093e+00,4.734748e-01
1.499728997265953e-04,8.876062e+00,4.296272e+00,4.724940e-01
1.499738997265956e-04,8.980788e+00,4.295823e+00,4.719141e-01
1.499748997265959e-04,9.085851e+00,4.295312e+00,4.711817e-01
1.499758997265963e-04,9.190863e+00,4.294531e+00,4.697283e-01
1.499768997265966e-04,9.293979e+00,4.292461e+00,4.647544e-01
1.499777490143956e-04,9.375966e+00,4.287399e+00,4.519190e-01
1.499784099328848e-04,9.430996e+00,4.278406e+00,4.305970e-01
1.499791622681960e-04,9.481709e+00,4.261335e+00,3.935938e-01
1.499798873123692e-04,9.519917e+00,4.238788e+00,3.495502e-01
1.499808873123695e-04,9.560444e+00,4.200755e+00,2.836149e-01
1.499818873123698e-04,9.592044e+00,4.157670e+00,2.192127e-01
1.499828873123702e-04,9.616789e+00,4.110750e+00,1.613264e-01
1.499838873123705e-04,9.636559e+00,4.061109e+00,1.133318e-01
1.499848873123709e-04,9.652523e+00,4.009463e+00,7.677948e-02
1.499858873123712e-04,9.665493e+00,3.956353e+00,5.152175e-02
1.499868873123715e-04,9.676104e+00,3.902243e+00,3.588084e-02
1.499878873123719e-04,9.684880e+00,3.847551e+00,2.723026e-02
1.499888873123722e-04,9.692261e+00,3.792637e+00,2.288256e-02
1.499898873123726e-04,9.698582e+00,3.737779e+00,2.079150e-02
1.499908873123729e-04,9.704091e+00,3.683181e+00,1.973122e-02
1.499918873123732e-04,9.708964e+00,3.628983e+00,1.909832e-02
1.499928873123736e-04,9.713326e+00,3.575285e+00,1.863343e-02
1.499938873123739e-04,9.717264e+00,3.522156e+00,1.823690e-02
1.499948873123743e-04,9.720849e+00,3.469643e+00,1.787102e-02
1.499958873123746e-04,9.724133e+00,3.417778e+00,1.752291e-02
1.499968873123749e-04,9.727160e+00,3.366585e+00,1.718645e-02
1.499978873123753e-04,9.729959e+00,3.316084e+00,1.685984e-02
1.499988873123756e-04,9.732561e+00,3.266288e+00,1.654118e-02
1.499998873123760e-04,9.734987e+00,3.217205e+00,1.623025e-02
1.500008873123763e-04,9.737257e+00,3.168841e+00,1.592593e-02
1.500018873123767e-04,9.739387e+00,3.121201e+00,1.562829e-02
1.500028873123770e-04,9.741390e+00,3.074286e+00,1.533653e-02
1.500038873123773e-04,9.743279e+00,3.028095e+00,1.505078e-02
1.500048873123777e-04,9.745064e+00,2.982627e+00,1.477039e-02
1.500058873123780e-04,9.746754e+00,2.937880e+00,1.449554e-02
1.500068873123784e-04,9.748356e+00,2.893850e+00,1.422570e-02
1.500078873123787e-04,9.749878e+00,2.850533e+00,1.396102e-02
1.500098873123794e-04,9.752706e+00,2.766014e+00,1.344599e-02
1.500118873123801e-04,9.755278e+00,2.684276e+00,1.294946e-02
1.500138873123807e-04,9.757627e+00,2.605266e+00,1.247060e-02
1.500158873123814e-04,9.759785e+00,2.528923e+00,1.200867e-02
1.500178873123821e-04,9.761770e+00,2.455186e+00,1.156301e-02
1.500198873123828e-04,9.763605e+00,2.383990e+00,1.113301e-02
1.500218873123835e-04,9.765304e+00,2.315269e+00,1.071812e-02
1.500228873123838e-04,9.766107e+00,2.281815e+00,1.051614e-02
1.500238873123842e-04,9.766880e+00,2.248955e+00,1.031780e-02
1.500258873123848e-04,9.768348e+00,2.184982e+00,9.931558e-03
1.500278873123855e-04,9.769716e+00,2.123282e+00,9.558909e-03
1.500288873123859e-04,9.770367e+00,2.093264e+00,9.377520e-03
1.500298873123862e-04,9.770994e+00,2.063789e+00,9.199394e-03
1.500308873123865e-04,9.771603e+00,2.034850e+00,9.024406e-03
1.500318873123869e-04,9.772191e+00,2.006437e+00,8.852569e-03
1.500338873123876e-04,9.773311e+00,1.951159e+00,8.518009e-03
1.500358873123882e-04,9.774363e+00,1.897893e+00,8.195301e-03
1.500378873123889e-04,9.775351e+00,1.846575e+00,7.884043e-03
1.500408873123900e-04,9.776724e+00,1.773114e+00,7.437782e-03
1.500438873123910e-04,9.777979e+00,1.703695e+00,7.015186e-03
1.500468873123920e-04,9.779129e+00,1.638120e+00,6.615032e-03
1.500501730266788e-04,9.780259e+00,1.571016e+00,6.204293e-03
1.500534587409657e-04,9.781312e+00,1.507520e+00,5.814552e-03
1.500567444552525e-04,9.782286e+00,1.447633e+00,5.445809e-03
1.500600301695393e-04,9.783182e+00,1.391354e+00,5.098066e-03
1.500633158838262e-04,9.783999e+00,1.338682e+00,4.771321e-03
1.500666015981130e-04,9.784739e+00,1.289619e+00,4.465574e-03
1.500698873123998e-04,9.785400e+00,1.244164e+00,4.180827e-03
1.500746015981157e-04,9.786258e+00,1.184319e+00,3.803308e-03
1.500793158838316e-04,9.787043e+00,1.128970e+00,3.452390e-03
1.500840301695475e-04,9.787756e+00,1.078117e+00,3.128071e-03
1.500887444552634e-04,9.788396e+00,1.031759e+00,2.830352e-03
1.500934587409793e-04,9.788963e+00,9.898965e-01,2.559233e-03
1.500981730266952e-04,9.789458e+00,9.525299e-01,2.314714e-03
1.501028873124111e-04,9.789881e+00,9.196588e-01,2.096795e-03
1.501047444552689e-04,9.790041e+00,9.072865e-01,2.014659e-03
1.501066015981267e-04,9.790196e+00,8.953582e-01,1.935313e-03
1.501084587409844e-04,9.790344e+00,8.838739e-01,1.858756e-03
1.501103158838422e-04,9.790486e+00,8.728336e-01,1.784989e-03
1.501121730267000e-04,9.790622e+00,8.622373e-01,1.714012e-03
1.501140301695578e-04,9.790751e+00,8.520850e-01,1.645824e-03
1.501158873124155e-04,9.790874e+00,8.423766e-01,1.580426e-03
1.501183158838449e-04,9.791028e+00,8.302868e-01,1.498992e-03
1.501207444552743e-04,9.791174e+00,8.187443e-01,1.421451e-03
1.501231730267037e-04,9.791313e+00,8.077493e-01,1.347803e-03
1.501256015981331e-04,9.791443e+00,7.973017e-01,1.278050e-03
1.501280301695625e-04,9.791567e+00,7.874016e-01,1.212190e-03
1.501304587409919e-04,9.791683e+00,7.780489e-01,1.150223e-03
1.501328873124213e-04,9.791791e+00,7.692437e-01,1.092151e-03
1.501368873124227e-04,9.791955e+00,7.557974e-01,1.004510e-03
1.501408873124241e-04,9.792107e+00,7.432274e-01,9.233476e-04
1.501448873124254e-04,9.792246e+00,7.315337e-01,8.486647e-04
1.501488873124268e-04,9.792374e+00,7.207164e-01,7.804611e-04
1.501528873124281e-04,9.792489e+00,7.107754e-01,7.187366e-04
1.501568873124295e-04,9.792592e+00,7.017108e-01,6.634913e-04
1.501608873124309e-04,9.792683e+00,6.935226e-01,6.147252e-04
1.501650301695752e-04,9.792768e+00,6.856090e-01,5.683406e-04
1.501691730267194e-04,9.792847e+00,6.781777e-01,5.253574e-04
1.501733158838637e-04,9.792918e+00,6.712288e-01,4.857756e-04
1.501774587410079e-04,9.792983e+00,6.647622e-01,4.495952e-04
1.501816015981522e-04,9.793041e+00,6.587779e-01,4.168161e-04
1.501857444552965e-04,9.793092e+00,6.532760e-01,3.874384e-04
1.501898873124408e-04,9.793136e+00,6.482564e-01,3.614621e-04
1.501944587410137e-04,9.793179e+00,6.430732e-01,3.351317e-04
1.501990301695867e-04,9.793217e+00,6.381921e-01,3.107520e-04
1.502036015981597e-04,9.793252e+00,6.336132e-01,2.883231e-04
1.502081730267327e-04,9.793282e+00,6.293364e-01,2.678449e-04
1.502127444553057e-04,9.793307e+00,6.253618e-01,2.493174e-04
1.502173158838787e-04,9.793329e+00,6.216894e-01,2.327407e-04
1.502218873124517e-04,9.793345e+00,6.183192e-01,2.181147e-04
1.502271730267392e-04,9.793361e+00,6.146641e-01,2.026151e-04
1.502324587410267e-04,9.793375e+00,6.112141e-01,1.882920e-04
1.502377444553142e-04,9.793385e+00,6.079692e-01,1.751454e-04
1.502430301696018e-04,9.793393e+00,6.049294e-01,1.631753e-04
1.502483158838893e-04,9.793398e+00,6.020947e-01,1.523818e-04
1.502536015981768e-04,9.793400e+00,5.994651e-01,1.427648e-04
1.502588873124643e-04,9.793399e+00,5.970407e-01,1.343242e-04
1.502650301696093e-04,9.793396e+00,5.943854e-01,1.253289e-04
1.502711730267542e-04,9.793392e+00,5.918693e-01,1.170194e-04
1.502773158838992e-04,9.793386e+00,5.894922e-01,1.093956e-04
1.502834587410441e-04,9.793379e+00,5.872541e-01,1.024577e-04
1.502896015981891e-04,9.793370e+00,5.851552e-01,9.620546e-05
1.502957444553340e-04,9.793359e+00,5.831953e-01,9.063904e-05
1.503018873124790e-04,9.793347e+00,5.813744e-01,8.575839e-05
1.503094587410530e-04,9.793331e+00,5.792531e-01,8.025620e-05
1.503170301696270e-04,9.793314e+00,5.772367e-01,7.518144e-05
1.503246015982010e-04,9.793296e+00,5.753254e-01,7.053408e-05
1.503321730267750e-04,9.793277e+00,5.735192e-01,6.631414e-05
1.503397444553490e-04,9.793257e+00,5.718180e-01,6.252161e-05
1.503473158839230e-04,9.793236e+00,5.702218e-01,5.915650e-05
1.503548873124970e-04,9.793215e+00,5.687306e-01,5.621880e-05
1.503646015982146e-04,9.793187e+00,5.669162e-01,5.277306e-05
1.503743158839322e-04,9.793158e+00,5.651867e-01,4.959744e-05
1.503840301696498e-04,9.793129e+00,5.635420e-01,4.669191e-05
1.503937444553674e-04,9.793100e+00,5.619822e-01,4.405649e-05
1.504034587410850e-04,9.793070e+00,5.605072e-01,4.169117e-05
1.504131730268026e-04,9.793040e+00,5.591170e-01,3.959595e-05
1.504228873125202e-04,9.793010e+00,5.578117e-01,3.777084e-05
1.504360301696676e-04,9.792968e+00,5.561335e-01,3.551332e-05
1.504491730268149e-04,9.792926e+00,5.545308e-01,3.343352e-05
1.504623158839622e-04,9.792884e+00,5.530038e-01,3.153145e-05
1.504754587411096e-04,9.792842e+00,5.515525e-01,2.980709e-05
1.504886015982569e-04,9.792799e+00,5.501767e-01,2.826046e-05
1.505017444554042e-04,9.792757e+00,5.488767e-01,2.689156e-05
1.505148873125516e-04,9.792714e+00,5.476522e-01,2.570037e-05
1.505333158839865e-04,9.792654e+00,5.460188e-01,2.417022e-05
1.505517444554213e-04,9.792594e+00,5.444577e-01,2.276014e-05
1.505701730268562e-04,9.792534e+00,5.429689e-01,2.147010e-05
1.505886015982910e-04,9.792474e+00,5.415524e-01,2.030013e-05
1.506070301697259e-04,9.792414e+00,5.402082e-01,1.925022e-05
1.506254587411607e-04,9.792354e+00,5.389363e-01,1.832036e-05
1.506438873125956e-04,9.792294e+00,5.377368e-01,1.751056e-05
1.506700301697474e-04,9.792207e+00,5.361168e-01,1.645612e-05
1.506961730268991e-04,9.792121e+00,5.345678e-01,1.548393e-05
1.507223158840509e-04,9.792035e+00,5.330899e-01,1.459402e-05
1.507484587412027e-04,9.791949e+00,5.316829e-01,1.378637e-05
1.507746015983544e-04,9.791863e+00,5.303470e-01,1.306098e-05
1.508007444555062e-04,9.791777e+00,5.290821e-01,1.241787e-05
1.508268873126580e-04,9.791691e+00,5.278882e-01,1.185701e-05
1.508581730269544e-04,9.791588e+00,5.265172e-01,1.123048e-05
1.508894587412507e-04,9.791485e+00,5.251987e-01,1.064747e-05
1.509207444555471e-04,9.791381e+00,5.239325e-01,1.010797e-05
1.509520301698435e-04,9.791278e+00,5.227188e-01,9.611997e-06
1.509833158841399e-04,9.791174e+00,5.215575e-01,9.159539e-06
1.510146015984363e-04,9.791069e+00,5.204485e-01,8.750599e-06
1.510458873127327e-04,9.790965e+00,5.193920e-01,8.385177e-06
