time	V(N001,Vo)	I(D1)	I(L1)
6.821922220000000e-05	7.944690e+00	5.994124e-07	9.743872e-01
6.822098635357777e-05	7.944649e+00	8.163571e-07	9.744459e-01
6.822198635357778e-05	7.944608e+00	-7.104831e-06	9.744791e-01
6.822222220000000e-05	7.944611e+00	-4.741897e-06	9.744869e-01
6.822269389284445e-05	7.944587e+00	3.733703e-07	9.745026e-01
6.822322220000000e-05	7.944581e+00	4.832335e-04	9.745202e-01
6.822327503071556e-05	7.944576e+00	1.674296e-04	9.745219e-01
6.822338069214667e-05	7.944572e+00	2.307176e-07	9.745255e-01
6.822359201500889e-05	7.944566e+00	-1.351873e-07	9.745325e-01
6.822379955427557e-05	7.881190e+00	4.701205e-01	9.745394e-01
6.822380712146664e-05	7.811199e+00	6.496878e-01	9.745396e-01
6.822382225584878e-05	7.491982e+00	9.745401e-01	9.745401e-01
6.822384585510014e-05	6.985289e+00	9.745408e-01	9.745408e-01
6.822387084263810e-05	6.466466e+00	9.745415e-01	9.745415e-01
6.822392081771402e-05	5.490051e+00	9.745426e-01	9.745426e-01
6.822402536335732e-05	3.567249e+00	9.745445e-01	9.745445e-01
6.822406825461102e-05	2.876468e+00	9.745450e-01	9.745450e-01
6.822413794217273e-05	1.832819e+00	9.745456e-01	9.745456e-01
6.822414997900520e-05	1.664621e+00	9.745456e-01	9.745456e-01
6.822416201583767e-05	1.500043e+00	9.745457e-01	9.745457e-01
6.822417405267013e-05	1.339086e+00	9.745457e-01	9.745457e-01
6.822418608950260e-05	1.181749e+00	9.745457e-01	9.745457e-01
6.822419812633507e-05	1.028032e+00	9.745458e-01	9.745458e-01
6.822421016316754e-05	8.779346e-01	9.745458e-01	9.745458e-01
6.822422220000001e-05	7.314577e-01	9.745458e-01	9.745458e-01
6.822424999777555e-05	4.028332e-01	9.745458e-01	9.745458e-01
6.822427779555109e-05	1.034710e-01	9.745457e-01	9.745457e-01
6.822430559332663e-05	-1.666290e-01	9.745456e-01	9.745456e-01
6.822433339110216e-05	-4.074668e-01	9.745455e-01	9.745455e-01
6.822436118887771e-05	-6.190423e-01	9.745453e-01	9.745453e-01
6.822438898665325e-05	-8.013557e-01	9.745451e-01	9.745451e-01
6.822441678442879e-05	-9.544067e-01	9.745449e-01	9.745449e-01
6.822461290101842e-05	-1.497215e+00	9.745432e-01	9.745432e-01
6.822481986609696e-05	-1.636970e+00	9.745411e-01	9.745411e-01
6.822625797217272e-05	-1.741858e+00	9.745258e-01	9.745258e-01
6.823331743553945e-05	-1.793924e+00	9.744476e-01	9.744476e-01
6.824037689890619e-05	-1.835422e+00	9.743689e-01	9.743689e-01
6.824743636227292e-05	-1.866352e+00	9.742897e-01	9.742897e-01
6.825449582563966e-05	-1.886714e+00	9.742100e-01	9.742100e-01
6.826155528900639e-05	-1.896508e+00	9.741298e-01	9.741298e-01
6.826861475237313e-05	-1.895734e+00	9.740491e-01	9.740491e-01
6.827567421573986e-05	-1.884391e+00	9.739679e-01	9.739679e-01
6.995057789920559e-05	-1.919507e+00	9.546138e-01	9.546138e-01
7.162548158267133e-05	-1.952428e+00	9.351568e-01	9.351569e-01
7.330038526613706e-05	-1.983153e+00	9.155970e-01	9.155971e-01
7.497528894960280e-05	-2.011682e+00	8.959343e-01	8.959344e-01
7.665019263306853e-05	-2.038016e+00	8.761688e-01	8.761688e-01
7.832509631653428e-05	-2.062155e+00	8.563003e-01	8.563004e-01
8.000000000000001e-05	-2.084098e+00	8.363290e-01	8.363290e-01
8.000060000000001e-05	-2.084106e+00	8.363219e-01	8.363219e-01
8.000070553756321e-05	8.990059e-01	-6.073130e+01	8.363210e-01
8.000077398805844e-05	3.128833e+00	-1.484941e+02	8.363214e-01
8.000085031303357e-05	5.727597e+00	-2.014810e+02	8.363228e-01
8.000087712132966e-05	5.731025e+00	-2.010309e+02	8.363235e-01
8.000092787512918e-05	5.746988e+00	-1.974223e+02	8.363247e-01
8.000094277545935e-05	5.808336e+00	-1.299332e+02	8.363250e-01
8.000094881787399e-05	7.620047e+00	-3.850288e+01	8.363252e-01
8.000095173927331e-05	7.719826e+00	-3.781373e+00	8.363253e-01
8.000095344314146e-05	7.733429e+00	-1.244201e+00	8.363253e-01
8.000095560242454e-05	7.740284e+00	-5.027702e-01	8.363254e-01
8.000095992099068e-05	7.743616e+00	-1.077464e-01	8.363256e-01
8.000096839396574e-05	7.743571e+00	5.889296e-04	8.363258e-01
8.000098214915751e-05	7.743588e+00	-9.920587e-05	8.363263e-01
8.000100000000001e-05	7.743578e+00	-3.650805e-04	8.363269e-01
8.000100178508426e-05	7.743579e+00	-2.235311e-04	8.363270e-01
8.000100535525275e-05	7.743581e+00	-7.376458e-05	8.363271e-01
8.000101249558975e-05	7.743581e+00	-3.961572e-06	8.363273e-01
8.000102677626375e-05	7.743580e+00	4.181751e-07	8.363277e-01
8.000105533761174e-05	7.743579e+00	-2.951553e-07	8.363287e-01
8.000111246030772e-05	7.743578e+00	-7.305440e-08	8.363305e-01
8.000122670569969e-05	7.743575e+00	-1.617642e-07	8.363343e-01
8.000145519648362e-05	7.743569e+00	-1.220279e-07	8.363418e-01
8.000191217805149e-05	7.743558e+00	-1.408429e-07	8.363568e-01
8.000282614118721e-05	7.743535e+00	-1.316872e-07	8.363866e-01
8.000465406745867e-05	7.743488e+00	-1.362038e-07	8.364465e-01
8.000830992000159e-05	7.743395e+00	-1.339611e-07	8.365661e-01
8.107719824768271e-05	7.715532e+00	-1.344334e-07	8.713809e-01
8.214608657536382e-05	7.686946e+00	-1.348193e-07	9.059587e-01
8.321497490304494e-05	7.657637e+00	-1.351187e-07	9.402995e-01
8.428386323072606e-05	7.627604e+00	-1.353316e-07	9.744034e-01
8.535275155840717e-05	7.596848e+00	-1.354580e-07	1.008270e+00
8.642163988608828e-05	7.565369e+00	-1.354979e-07	1.041900e+00
8.749052821376940e-05	7.533166e+00	-1.354514e-07	1.075293e+00
8.775656659242693e-05	7.525008e+00	-1.408396e-07	1.083551e+00
8.775956659242693e-05	7.524916e+00	-1.341147e-07	1.083644e+00
8.776356659242694e-05	7.524793e+00	-1.361277e-07	1.083768e+00
8.779899516385559e-05	7.523702e+00	-1.354083e-07	1.084866e+00
8.783442373528423e-05	7.522610e+00	-1.351489e-07	1.085964e+00
8.786985230671289e-05	7.521518e+00	-1.353497e-07	1.087062e+00
8.790528087814154e-05	7.520425e+00	-1.360106e-07	1.088159e+00
8.794070944957019e-05	7.519331e+00	-1.371316e-07	1.089256e+00
8.797613802099883e-05	7.518236e+00	-1.387127e-07	1.090353e+00
8.801156659242748e-05	7.517141e+00	-1.407540e-07	1.091449e+00
8.801456659242749e-05	7.517048e+00	-1.341629e-07	1.091542e+00
8.801856659242750e-05	7.516924e+00	-1.361423e-07	1.091666e+00
8.807456659242762e-05	7.515191e+00	-1.354079e-07	1.093398e+00
8.813856659242776e-05	7.513207e+00	-1.303546e-07	1.095377e+00
8.814156659242777e-05	7.513114e+00	-1.367957e-07	1.095470e+00
8.814556659242778e-05	7.512990e+00	-1.348501e-07	1.095594e+00
8.816956659242783e-05	7.512245e+00	-1.354153e-07	1.096336e+00
8.819122219999993e-05	7.511573e+00	-1.306025e-07	1.097005e+00
8.819422219999994e-05	7.511480e+00	-1.367794e-07	1.097098e+00
8.820622219999997e-05	7.511107e+00	-1.310799e-07	1.097468e+00
8.820922219999997e-05	7.511014e+00	-1.367608e-07	1.097561e+00
8.821522219999999e-05	7.510828e+00	-1.367535e-07	1.097747e+00
8.821922219999999e-05	7.510704e+00	-1.392156e-07	1.097870e+00
8.822022220000000e-05	7.510673e+00	-1.355255e-07	1.097901e+00
8.822222220000000e-05	7.510610e+00	-1.355254e-07	1.097963e+00
8.822322220000000e-05	7.510580e+00	-1.271327e-06	1.097994e+00
8.822332220000001e-05	7.510576e+00	-5.221178e-07	1.097997e+00
8.822352220000001e-05	7.510570e+00	-1.356675e-07	1.098003e+00
8.822382220000000e-05	6.913649e+00	3.724371e-01	1.098012e+00
8.822396442873335e-05	5.502214e+00	8.745503e-01	1.098016e+00
8.822406206085849e-05	3.733214e+00	1.098018e+00	1.098018e+00
8.822413464194514e-05	2.369207e+00	1.098019e+00	1.098019e+00
8.822422220000000e-05	8.967896e-01	1.098019e+00	1.098019e+00
8.822428349063842e-05	6.190395e-02	1.098019e+00	1.098019e+00
8.822435353708231e-05	-7.047272e-01	1.098018e+00	1.098018e+00
8.822449362997010e-05	-1.646419e+00	1.098017e+00	1.098017e+00
8.822466644959412e-05	-2.029226e+00	1.098015e+00	1.098015e+00
8.822514586115577e-05	-2.125675e+00	1.098009e+00	1.098009e+00
8.822678115755815e-05	-2.174358e+00	1.097987e+00	1.097987e+00
8.822841645396053e-05	-2.213593e+00	1.097966e+00	1.097966e+00
8.823005175036291e-05	-2.243379e+00	1.097944e+00	1.097944e+00
8.823168704676528e-05	-2.263717e+00	1.097922e+00	1.097922e+00
8.823332234316765e-05	-2.274608e+00	1.097900e+00	1.097900e+00
8.823495763957004e-05	-2.276050e+00	1.097878e+00	1.097878e+00
8.823659293597242e-05	-2.268044e+00	1.097856e+00	1.097856e+00
8.827526775392825e-05	-2.303363e+00	1.097322e+00	1.097322e+00
8.831394257188408e-05	-2.330532e+00	1.096788e+00	1.096788e+00
8.835261738983991e-05	-2.349552e+00	1.096254e+00	1.096254e+00
8.839129220779572e-05	-2.360422e+00	1.095718e+00	1.095718e+00
8.842996702575155e-05	-2.363142e+00	1.095181e+00	1.095181e+00
8.846864184370738e-05	-2.357713e+00	1.094643e+00	1.094643e+00
8.850731666166321e-05	-2.344133e+00	1.094105e+00	1.094105e+00
9.014912856713989e-05	-2.375316e+00	1.071207e+00	1.071207e+00
9.179094047261659e-05	-2.405393e+00	1.048218e+00	1.048218e+00
9.343275237809327e-05	-2.434364e+00	1.025138e+00	1.025138e+00
9.507456428356995e-05	-2.462229e+00	1.001967e+00	1.001967e+00
9.671637618904664e-05	-2.488989e+00	9.787036e-01	9.787036e-01
9.835818809452332e-05	-2.514644e+00	9.553493e-01	9.553493e-01
1.000000000000000e-04	-2.539192e+00	9.319037e-01	9.319037e-01
1.000006000000000e-04	-2.539201e+00	9.318951e-01	9.318951e-01
1.000007104341119e-04	4.955406e-01	-6.170869e+01	9.318939e-01
1.000007791317762e-04	2.600638e+00	-1.469666e+02	9.318941e-01
1.000008607583154e-04	5.279299e+00	-2.016464e+02	9.318956e-01
1.000009441729131e-04	5.293561e+00	-1.999158e+02	9.318973e-01
1.000009644993347e-04	5.305755e+00	-1.845716e+02	9.318978e-01
1.000009759066895e-04	5.764453e+00	-1.341064e+02	9.318980e-01
1.000009771852905e-04	6.240541e+00	-1.085067e+02	9.318981e-01
1.000009789470551e-04	6.757941e+00	-5.979602e+01	9.318981e-01
1.000009808372256e-04	7.067278e+00	-2.712794e+01	9.318981e-01
1.000009826621058e-04	7.201662e+00	-1.155669e+01	9.318982e-01
1.000009846234518e-04	7.261270e+00	-4.625049e+00	9.318982e-01
1.000009870542516e-04	7.287111e+00	-1.538903e+00	9.318984e-01
1.000009904177475e-04	7.295689e+00	-3.413278e-01	9.318984e-01
1.000009953226119e-04	7.296883e+00	-2.315116e-02	9.318986e-01
1.000010000000000e-04	7.296797e+00	-4.119688e-04	9.318987e-01
1.000010004677388e-04	7.296798e+00	-3.418925e-04	9.318987e-01
1.000010014032164e-04	7.296799e+00	-2.339732e-04	9.318988e-01
1.000010032741717e-04	7.296800e+00	-1.142808e-04	9.318988e-01
1.000010070160822e-04	7.296801e+00	-3.017631e-05	9.318990e-01
1.000010144999031e-04	7.296800e+00	-1.258822e-06	9.318992e-01
1.000010294675450e-04	7.296800e+00	3.955083e-08	9.318996e-01
1.000010594028289e-04	7.296799e+00	-1.879648e-07	9.319005e-01
1.000011192733966e-04	7.296798e+00	-1.153909e-07	9.319023e-01
1.000012390145320e-04	7.296795e+00	-1.446909e-07	9.319060e-01
1.000014784968028e-04	7.296788e+00	-1.314988e-07	9.319133e-01
1.000019574613445e-04	7.296776e+00	-1.377610e-07	9.319279e-01
1.000029153904277e-04	7.296751e+00	-1.347099e-07	9.319570e-01
1.000086629649274e-04	7.296600e+00	-1.354683e-07	9.321318e-01
1.010677403113136e-04	7.268261e+00	-1.358745e-07	9.641781e-01
1.021268176576998e-04	7.239275e+00	-1.361455e-07	9.959975e-01
1.031858950040860e-04	7.209641e+00	-1.362814e-07	1.027590e+00
1.042449723504722e-04	7.179360e+00	-1.362820e-07	1.058956e+00
1.053040496968584e-04	7.148431e+00	-1.361475e-07	1.090094e+00
1.063631270432446e-04	7.116856e+00	-1.358777e-07	1.121006e+00
1.074222043896308e-04	7.084633e+00	-1.354728e-07	1.151691e+00
1.074362043896308e-04	7.084200e+00	-1.365386e-07	1.152094e+00
1.079332043896319e-04	7.068787e+00	-1.374023e-07	1.166378e+00
1.079512043896319e-04	7.068226e+00	-1.368298e-07	1.166895e+00
1.079692043896320e-04	7.067665e+00	-1.364033e-07	1.167411e+00
1.079872043896320e-04	7.067103e+00	-1.361228e-07	1.167927e+00
1.080052043896320e-04	7.066542e+00	-1.359883e-07	1.168443e+00
1.080232043896321e-04	7.065980e+00	-1.359998e-07	1.168959e+00
1.080412043896321e-04	7.065418e+00	-1.361573e-07	1.169475e+00
1.080592043896321e-04	7.064856e+00	-1.364608e-07	1.169991e+00
1.081521865792649e-04	7.061949e+00	-1.355765e-07	1.172654e+00
1.082061509585300e-04	7.060260e+00	-1.373971e-07	1.174199e+00
1.082080589881514e-04	7.060201e+00	-1.368386e-07	1.174254e+00
1.082099670177728e-04	7.060141e+00	-1.364724e-07	1.174309e+00
1.082118750473942e-04	7.060081e+00	-1.362986e-07	1.174363e+00
1.082137830770156e-04	7.060021e+00	-1.363171e-07	1.174418e+00
1.082156911066371e-04	7.059961e+00	-1.365279e-07	1.174472e+00
1.082175991362585e-04	7.059902e+00	-1.369311e-07	1.174527e+00
1.082195071658799e-04	7.059842e+00	-1.375267e-07	1.174582e+00
1.082205071658799e-04	7.059810e+00	-1.358161e-07	1.174610e+00
1.082212222000000e-04	7.059788e+00	-1.370935e-07	1.174631e+00
1.082220823364805e-04	7.059761e+00	-1.335974e-07	1.174655e+00
1.082226627459218e-04	7.059743e+00	-1.364157e-07	1.174672e+00
1.082232222000000e-04	7.059726e+00	-5.145668e-07	1.174688e+00
1.082232781454078e-04	7.059723e+00	-2.672807e-07	1.174689e+00
1.082233900362234e-04	7.059719e+00	-1.367549e-07	1.174693e+00
1.082237746367375e-04	7.059708e+00	-1.364388e-07	1.174704e+00
1.082239005622345e-04	6.746811e+00	3.779165e-01	1.174707e+00
1.082239703490059e-04	5.892141e+00	8.159069e-01	1.174709e+00
1.082240799068651e-04	3.566785e+00	1.174711e+00	1.174711e+00
1.082241433605534e-04	2.205374e+00	1.174712e+00	1.174712e+00
1.082241546233315e-04	1.989785e+00	1.174712e+00	1.174712e+00
1.082241658861096e-04	1.778429e+00	1.174712e+00	1.174712e+00
1.082241771488877e-04	1.571303e+00	1.174712e+00	1.174712e+00
1.082241884116657e-04	1.368409e+00	1.174712e+00	1.174712e+00
1.082241996744438e-04	1.169747e+00	1.174712e+00	1.174712e+00
1.082242109372219e-04	9.753164e-01	1.174712e+00	1.174712e+00
1.082242222000000e-04	7.851171e-01	1.174712e+00	1.174712e+00
1.082242540834255e-04	2.708425e-01	1.174712e+00	1.174712e+00
1.082242859668511e-04	-1.918591e-01	1.174712e+00	1.174712e+00
1.082243178502766e-04	-6.029878e-01	1.174712e+00	1.174712e+00
1.082243497337021e-04	-9.625434e-01	1.174711e+00	1.174711e+00
1.082243816171277e-04	-1.270526e+00	1.174711e+00	1.174711e+00
1.082244135005532e-04	-1.526936e+00	1.174711e+00	1.174711e+00
1.082244453839788e-04	-1.731772e+00	1.174710e+00	1.174710e+00
1.082246703253117e-04	-2.415186e+00	1.174707e+00	1.174707e+00
1.082248742775389e-04	-2.544311e+00	1.174704e+00	1.174704e+00
1.082263272073013e-04	-2.637709e+00	1.174682e+00	1.174682e+00
1.082331606532818e-04	-2.689423e+00	1.174574e+00	1.174574e+00
1.082399940992623e-04	-2.730664e+00	1.174466e+00	1.174466e+00
1.082468275452427e-04	-2.761431e+00	1.174358e+00	1.174358e+00
1.082536609912232e-04	-2.781725e+00	1.174248e+00	1.174248e+00
1.082604944372037e-04	-2.791545e+00	1.174139e+00	1.174139e+00
1.082673278831841e-04	-2.790893e+00	1.174029e+00	1.174029e+00
1.082741613291646e-04	-2.779766e+00	1.173918e+00	1.173918e+00
1.097789336750202e-04	-2.817188e+00	1.149503e+00	1.149503e+00
1.112837060208758e-04	-2.851492e+00	1.125023e+00	1.125023e+00
1.127884783667314e-04	-2.882679e+00	1.100479e+00	1.100479e+00
1.142932507125870e-04	-2.910750e+00	1.075871e+00	1.075871e+00
1.157980230584426e-04	-2.935703e+00	1.051199e+00	1.051199e+00
1.173027954042982e-04	-2.957540e+00	1.026462e+00	1.026462e+00
1.188075677501538e-04	-2.976259e+00	1.001661e+00	1.001661e+00
1.189355677501559e-04	-2.978120e+00	9.995507e-01	9.995507e-01
1.200000000000000e-04	-2.993321e+00	9.819888e-01	9.819888e-01
1.200003000000000e-04	-2.993326e+00	9.819838e-01	9.819838e-01
1.200006000000000e-04	4.997931e-01	-7.106290e+01	9.819797e-01
1.200007229636351e-04	2.674159e+00	-1.575963e+02	9.819795e-01
1.200008182565752e-04	4.831457e+00	-2.013474e+02	9.819809e-01
1.200008553425260e-04	4.836476e+00	-1.906358e+02	9.819816e-01
1.200009217602793e-04	5.421641e+00	-6.154361e+01	9.819830e-01
1.200009340293199e-04	7.448183e+00	-6.484682e+00	9.819833e-01
1.200009429692239e-04	6.621428e+00	-7.352689e+00	9.819835e-01
1.200009454079670e-04	6.782409e+00	-9.357211e+00	9.819837e-01
1.200009479320961e-04	6.830222e+00	-2.596227e+00	9.819837e-01
1.200009507029591e-04	6.843329e+00	-6.477733e-01	9.819838e-01
1.200009542889298e-04	6.846519e+00	-1.238298e-01	9.819839e-01
1.200009605419804e-04	6.846861e+00	-6.947142e-03	9.819841e-01
1.200009719014081e-04	6.846781e+00	-2.743864e-04	9.819844e-01
1.200009772811447e-04	6.846808e+00	-7.162202e-04	9.819846e-01
1.200009880406180e-04	6.846804e+00	2.845794e-05	9.819849e-01
1.200010000000000e-04	6.846806e+00	6.269651e-05	9.819852e-01
1.200010011959382e-04	6.846805e+00	4.273449e-05	9.819852e-01
1.200010035878146e-04	6.846804e+00	1.870095e-05	9.819853e-01
1.200010083715674e-04	6.846804e+00	3.280089e-06	9.819854e-01
1.200010179390730e-04	6.846804e+00	-2.605163e-07	9.819857e-01
1.200010370740841e-04	6.846804e+00	-1.103401e-07	9.819862e-01
1.200010753441064e-04	6.846802e+00	-1.455139e-07	9.819873e-01
1.200011518841511e-04	6.846801e+00	-1.330398e-07	9.819894e-01
1.200013049642403e-04	6.846797e+00	-1.383240e-07	9.819938e-01
1.200016111244187e-04	6.846789e+00	-1.358891e-07	9.820024e-01
1.282222222000000e-04	6.614662e+00	-1.374269e-07	1.207011e+00
1.282232222000000e-04	6.614630e+00	-2.325928e-07	1.207037e+00
1.282233222000000e-04	6.614627e+00	-1.698186e-07	1.207040e+00
1.282235222000000e-04	6.614621e+00	-1.374283e-07	1.207045e+00
1.282238222000000e-04	5.979826e+00	4.156082e-01	1.207053e+00
1.282239578467431e-04	4.499273e+00	9.368927e-01	1.207056e+00
1.282240677770294e-04	2.331580e+00	1.207057e+00	1.207057e+00
1.282241364601584e-04	9.677887e-01	1.207058e+00	1.207058e+00
1.282242222000000e-04	-5.260000e-01	1.207057e+00	1.207057e+00
1.282242479219525e-04	-8.969536e-01	1.207057e+00	1.207057e+00
1.282242822178891e-04	-1.345773e+00	1.207057e+00	1.207057e+00
1.282243508097624e-04	-2.024257e+00	1.207056e+00	1.207056e+00
1.282244879935091e-04	-2.751730e+00	1.207054e+00	1.207054e+00
1.282246017739768e-04	-2.951564e+00	1.207052e+00	1.207052e+00
1.282252155542459e-04	-3.041240e+00	1.207042e+00	1.207042e+00
1.282272696420608e-04	-3.087859e+00	1.207005e+00	1.207005e+00
1.282293237298756e-04	-3.125682e+00	1.206969e+00	1.206969e+00
1.282313778176904e-04	-3.154707e+00	1.206932e+00	1.206932e+00
1.282334319055052e-04	-3.174934e+00	1.206896e+00	1.206896e+00
1.282354859933200e-04	-3.186365e+00	1.206859e+00	1.206859e+00
1.282375400811348e-04	-3.188997e+00	1.206822e+00	1.206822e+00
1.282395941689496e-04	-3.182833e+00	1.206785e+00	1.206785e+00
1.282862082680091e-04	-3.212446e+00	1.205935e+00	1.205935e+00
1.283328223670686e-04	-3.235336e+00	1.205084e+00	1.205084e+00
1.283794364661280e-04	-3.251505e+00	1.204232e+00	1.204232e+00
1.284260505651875e-04	-3.260952e+00	1.203380e+00	1.203380e+00
1.284726646642470e-04	-3.263676e+00	1.202526e+00	1.202526e+00
1.285192787633064e-04	-3.259679e+00	1.201672e+00	1.201672e+00
1.285658928623659e-04	-3.248960e+00	1.200817e+00	1.200817e+00
1.301993367391708e-04	-3.278382e+00	1.170825e+00	1.170825e+00
1.318327806159756e-04	-3.306444e+00	1.140794e+00	1.140794e+00
1.334662244927805e-04	-3.333144e+00	1.110723e+00	1.110723e+00
1.350996683695854e-04	-3.358483e+00	1.080612e+00	1.080612e+00
1.367331122463903e-04	-3.382460e+00	1.050462e+00	1.050462e+00
1.383665561231951e-04	-3.405075e+00	1.020272e+00	1.020272e+00
1.400000000000000e-04	-3.426330e+00	9.900427e-01	9.900427e-01
1.400003419137563e-04	-3.426334e+00	9.900364e-01	9.900364e-01
1.400006092414214e-04	7.549286e-03	-6.984232e+01	9.900323e-01
1.400007253437492e-04	2.034071e+00	-1.533272e+02	9.900320e-01
1.400008319587812e-04	4.399659e+00	-2.012657e+02	9.900333e-01
1.400008677318268e-04	4.404652e+00	-1.956722e+02	9.900339e-01
1.400009251781231e-04	4.684509e+00	-1.007007e+02	9.900349e-01
1.400009304629715e-04	6.288690e+00	-4.073396e+01	9.900350e-01
1.400009338892049e-04	6.400158e+00	-2.920647e+00	9.900351e-01
1.400009354669459e-04	6.407912e+00	-7.905702e-01	9.900352e-01
1.400009377693650e-04	6.412521e+00	-3.134426e-01	9.900352e-01
1.400009423742031e-04	6.414536e+00	-6.088935e-02	9.900354e-01
1.400009515838794e-04	6.414424e+00	1.473819e-03	9.900356e-01
1.400009689200217e-04	6.414473e+00	-3.024808e-04	9.900360e-01
1.400010000000000e-04	6.414439e+00	-1.399248e-03	9.900368e-01
1.400010031079978e-04	6.414448e+00	-7.318616e-04	9.900369e-01
1.400010093239935e-04	6.414454e+00	-1.439951e-04	9.900371e-01
1.400010217559848e-04	6.414452e+00	1.552100e-05	9.900374e-01
1.400010466199675e-04	6.414453e+00	-4.293545e-06	9.900381e-01
1.400010963479329e-04	6.414450e+00	1.396222e-06	9.900393e-01
1.400011958038636e-04	6.414449e+00	-7.976441e-07	9.900420e-01
1.400013947157251e-04	6.414443e+00	1.687616e-07	9.900472e-01
1.400017925394480e-04	6.414434e+00	-2.850951e-07	9.900576e-01
1.400025881868938e-04	6.414414e+00	-6.512983e-08	9.900785e-01
1.400041794817856e-04	6.414376e+00	-1.734155e-07	9.901202e-01
1.400073620715689e-04	6.414298e+00	-1.196916e-07	9.902037e-01
1.400137272511357e-04	6.414141e+00	-1.464505e-07	9.903707e-01
1.400264576102692e-04	6.413828e+00	-1.330982e-07	9.907046e-01
1.400519183285362e-04	6.413204e+00	-1.397702e-07	9.913722e-01
1.401028397650703e-04	6.411952e+00	-1.364412e-07	9.927070e-01
1.402046826381384e-04	6.409445e+00	-1.381159e-07	9.953748e-01
1.460250141110924e-04	6.256838e+00	-1.379792e-07	1.144503e+00
1.467583784500000e-04	6.236506e+00	-2.506050e-07	1.162880e+00
1.467593784500000e-04	6.236478e+00	-1.945582e-07	1.162905e+00
1.467613784500000e-04	6.236421e+00	-1.101092e-07	1.162955e+00
1.467653784499999e-04	6.236310e+00	-1.520739e-07	1.163055e+00
1.467733784499998e-04	6.236084e+00	-1.311567e-07	1.163254e+00
1.467893784499996e-04	6.235634e+00	-1.416010e-07	1.163652e+00
