time	I(D1)
1.820487802282874e-03	-7.801730e-07
1.820562160337603e-03	-4.467003e-07
1.820648396438898e-03	-2.301947e-07
1.820768412978410e-03	-1.290671e-07
1.820914684423762e-03	-6.490884e-08
1.821132845258473e-03	-5.635867e-08
1.821429396102354e-03	-4.278038e-08
1.821976348057283e-03	-5.005451e-08
1.822877927449556e-03	-4.626539e-08
1.824681086234103e-03	-4.896302e-08
1.826634211234103e-03	-5.066898e-08
1.827848875000000e-03	3.015977e-06
1.827849875000000e-03	1.533180e-06
1.827851875000000e-03	-7.542015e-07
1.827855874999999e-03	2.475733e-07
1.827863082339488e-03	-2.306382e-07
1.827877497018467e-03	3.876630e-08
1.827906326376423e-03	-9.441040e-08
1.827963985092336e-03	-2.823072e-08
1.828079302524161e-03	-6.129024e-08
1.828309937387811e-03	-4.490964e-08
1.828771207115112e-03	-3.271718e-08
1.829095967405969e-03	-5.317414e-08
1.829368986278858e-03	-2.444296e-06
1.829369986278858e-03	-1.281323e-06
1.829371986278858e-03	5.119243e-07
1.829375986278858e-03	-3.212238e-07
1.829383986278857e-03	8.174538e-08
1.829399986278855e-03	-1.165972e-07
1.829431986278852e-03	-1.820930e-08
1.829495986278847e-03	-6.725410e-08
1.829623986278835e-03	-2.043028e-06
1.829624986278835e-03	-1.073095e-06
1.829626986278834e-03	4.274989e-07
1.829630986278834e-03	-2.833185e-07
1.829638986278833e-03	6.354579e-08
1.829654986278832e-03	-1.079000e-07
1.829686986278829e-03	-2.988244e-08
1.829738000000006e-03	1.674628e-06
1.829739000000006e-03	8.407951e-07
1.829741000000006e-03	-4.760489e-07
1.829745000000005e-03	1.569181e-07
1.829753000000004e-03	-1.539859e-07
1.829769000000003e-03	-1.552593e-06
1.829770000000003e-03	-8.599503e-07
1.829772000000003e-03	3.391542e-07
1.829776000000002e-03	-2.430437e-07
1.829784000000002e-03	-6.156348e-07
1.829786000000001e-03	-4.292475e-07
1.829790000000001e-03	-4.963294e-08
1.829794000000001e-03	1.035225e-06
1.829795000000001e-03	6.790166e-07
1.829797000000000e-03	6.413999e-07
1.829798000000000e-03	6.499274e-07
1.829800000000000e-03	6.185437e-07
1.829801000000000e-03	-3.723471e-08
1.829802000000000e-03	1.929663e-04
1.829802100000000e-03	6.625714e-05
1.829802300000000e-03	-3.609499e-07
1.829802600000000e-03	-5.963819e-07
1.829803000000000e-03	-5.925028e-06
1.829803040000000e-03	-2.450286e-06
1.829803120000000e-03	-4.016586e-07
1.829803280000000e-03	-2.476492e-07
1.829803600000000e-03	-2.615813e-07
1.829804087676047e-03	-5.216995e-07
1.829804790779473e-03	-1.339124e-06
1.829805710571562e-03	-4.936328e-06
1.829806020128333e-03	-8.827435e-06
1.829806206164583e-03	-1.053090e-05
1.829806416803426e-03	-8.933254e-06
1.829806575379722e-03	-6.693766e-06
1.829806732514529e-03	-4.660215e-06
1.829806942569407e-03	-2.436503e-06
1.829807163167750e-03	-8.430478e-07
1.829807513618694e-03	6.409001e-07
1.829807845581713e-03	1.286295e-06
1.829808438219685e-03	1.617455e-06
1.829809085866274e-03	1.617559e-06
1.829810304397413e-03	1.258501e-06
1.829811351514162e-03	-9.389667e-07
1.829812235823993e-03	-4.741158e-06
1.829813315760665e-03	-7.540628e-06
1.829814307745346e-03	-6.728660e-06
1.829815292295651e-03	-4.899593e-06
1.829817056781860e-03	-1.947027e-06
1.829820088015028e-03	2.352023e-06
1.829824051443496e-03	6.494172e-06
1.829828287140274e-03	9.658201e-06
1.829833853035587e-03	1.293890e-05
1.829839465144078e-03	1.597799e-05
1.829846823311977e-03	2.014931e-05
1.829854541484031e-03	2.533761e-05
1.829864339288822e-03	3.396186e-05
1.829873398089099e-03	4.562980e-05
1.829885399465482e-03	7.097295e-05
1.829896201301555e-03	1.122527e-04
1.829905024538713e-03	1.827805e-04
1.829916393619915e-03	3.951109e-04
1.829924482501055e-03	7.662040e-04
1.829931324127113e-03	1.283912e-03
1.829938915295348e-03	1.689792e-03
1.829941423527861e-03	1.682534e-03
1.829944304887883e-03	1.674699e-03
1.829946258862966e-03	1.676471e-03
1.829948182266268e-03	1.664692e-03
1.829952029072871e-03	1.678159e-03
1.829957765715203e-03	1.684431e-03
1.829963239797460e-03	1.696265e-03
1.829971527274683e-03	1.717522e-03
1.829979686654884e-03	1.746813e-03
1.829992994125814e-03	1.811009e-03
1.830004993531560e-03	1.907368e-03
1.830024304953869e-03	2.280716e-03
1.830044959885921e-03	3.402671e-03
1.830060194979363e-03	5.067114e-03
1.830076319159254e-03	7.740987e-03
1.830090519975090e-03	1.151276e-02
1.830096050803692e-03	1.844781e-02
1.830099302974789e-03	5.974959e-02
1.830100520727014e-03	1.160688e-01
1.830101455649180e-03	1.859734e-01
1.830102431501392e-03	2.645895e-01
1.830104053637380e-03	3.859369e-01
1.830106166809952e-03	5.075751e-01
1.830108422345119e-03	5.820638e-01
1.830111162559396e-03	6.156166e-01
1.830114342341479e-03	6.242471e-01
1.830119382831401e-03	6.266527e-01
1.830125138694542e-03	6.283275e-01
1.830131254788530e-03	6.298131e-01
1.830143486976505e-03	6.323410e-01
1.830154903515125e-03	6.342363e-01
1.830168290055969e-03	6.359560e-01
1.830180925065414e-03	6.371710e-01
1.830196709100806e-03	6.382595e-01
1.830212213707559e-03	6.389729e-01
1.830230369618155e-03	6.394638e-01
1.830249279498351e-03	6.396699e-01
1.830274889191074e-03	6.396250e-01
1.830300758139316e-03	6.393523e-01
1.830324174331765e-03	6.389773e-01
1.830357750318526e-03	6.383299e-01
1.830408509952270e-03	6.372737e-01
1.830468410025697e-03	6.359687e-01
1.830574706217338e-03	6.336117e-01
1.830692169987551e-03	6.309879e-01
1.830880357872798e-03	6.267762e-01
1.831096624377364e-03	6.219346e-01
1.831526317777493e-03	6.123269e-01
1.832235388385984e-03	5.965143e-01
1.833653529602965e-03	5.650405e-01
1.835606654602965e-03	5.219842e-01
1.837559779602965e-03	4.792154e-01
1.838047875000000e-03	4.685960e-01
1.839024065794070e-03	4.473005e-01
1.839025065794069e-03	4.473504e-01
1.839027065794069e-03	4.474162e-01
1.839031065794068e-03	4.472876e-01
1.839036138017285e-03	4.471979e-01
1.839045816327132e-03	4.469696e-01
1.839065172946828e-03	4.465613e-01
1.839099240626080e-03	4.458209e-01
1.839167129329328e-03	4.443584e-01
1.839302906735823e-03	4.414282e-01
1.839574461548814e-03	4.354490e-01
1.839575461548814e-03	4.354891e-01
1.839577461548814e-03	4.355404e-01
1.839581461548812e-03	4.354208e-01
1.839585924244515e-03	4.353409e-01
1.839594849635920e-03	4.351293e-01
1.839612700418730e-03	4.347542e-01
1.839645683929361e-03	4.340394e-01
1.839711650950622e-03	4.326221e-01
1.839843584993145e-03	4.298907e-01
1.839844584993144e-03	4.298163e-01
1.839846584993144e-03	4.296917e-01
1.839850584993143e-03	4.296353e-01
1.839855200992828e-03	4.295217e-01
1.839864432992199e-03	4.293393e-01
1.839882896990941e-03	4.289343e-01
1.839919577241299e-03	4.281388e-01
1.839927639499285e-03	4.279689e-01
1.839943764015256e-03	4.276304e-01
1.839968750968057e-03	4.271806e-01
1.839969750968057e-03	4.271170e-01
1.839971750968056e-03	4.270043e-01
1.839975750968055e-03	4.269443e-01
1.839980522495764e-03	4.268292e-01
1.839990065551182e-03	4.265603e-01
1.839991065551182e-03	4.265702e-01
1.839993065551182e-03	4.265881e-01
1.839997065551180e-03	4.265368e-01
1.839998065551180e-03	4.264587e-01
1.839999000000001e-03	4.267807e-01
1.839999131102359e-03	4.266592e-01
1.839999393307074e-03	4.264472e-01
1.839999596259475e-03	4.264468e-01
1.839999800660824e-03	4.263995e-01
1.840000046023708e-03	4.264217e-01
1.840000272648370e-03	4.264021e-01
1.840000542221976e-03	4.263994e-01
1.840000718328054e-03	4.263894e-01
1.840001000000000e-03	4.262842e-01
1.840001001087178e-03	4.262910e-01
1.840001003261534e-03	4.263036e-01
1.840001007610246e-03	4.263239e-01
1.840001016307669e-03	4.263514e-01
1.840001033702516e-03	4.263805e-01
1.840001068492210e-03	4.264089e-01
1.840001138071597e-03	4.264639e-01
1.840001252185980e-03	4.266135e-01
1.840001392461615e-03	4.269165e-01
1.840001578368077e-03	4.275236e-01
1.840001798661838e-03	4.285049e-01
1.840002000000000e-03	4.295826e-01
1.840002060401448e-03	4.299362e-01
1.840002140936713e-03	4.303550e-01
1.840002302007243e-03	4.310168e-01
1.840002624148302e-03	4.319096e-01
1.840002955479276e-03	4.324210e-01
1.840003284103313e-03	4.326409e-01
1.840003605502532e-03	4.327155e-01
1.840004150532698e-03	4.327771e-01
1.840004778700562e-03	4.331686e-01
1.840005361676877e-03	4.344375e-01
1.840005949843784e-03	4.368356e-01
1.840006514611819e-03	4.397699e-01
1.840007143789061e-03	4.431049e-01
1.840008247281590e-03	4.483003e-01
1.840009575859568e-03	4.530763e-01
1.840011742939231e-03	4.583170e-01
1.840013352226238e-03	4.608244e-01
1.840014857838457e-03	4.623058e-01
1.840016630100293e-03	4.635021e-01
1.840017980363949e-03	4.641245e-01
1.840018946852807e-03	4.643561e-01
1.840019641978847e-03	4.643372e-01
1.840020442380613e-03	4.641653e-01
1.840021364329203e-03	4.639035e-01
1.840022151231542e-03	4.636278e-01
1.840022853019407e-03	4.633056e-01
1.840023736182599e-03	4.628013e-01
1.840024686001667e-03	4.622020e-01
1.840025707674926e-03	4.615437e-01
1.840026886140965e-03	4.607931e-01
1.840029243073043e-03	4.593326e-01
1.840032989348358e-03	4.455491e-01
1.840038935279601e-03	2.732370e-01
1.840042675278127e-03	-1.107138e-01
1.840045805290219e-03	-7.062220e-01
1.840050215381906e-03	-1.673658e+00
1.840054440950472e-03	-8.296811e-01
1.840055286433369e-03	-1.905031e-01
1.840055881531841e-03	-2.080155e-02
1.840056082163545e-03	-3.644024e-03
1.840056278002080e-03	-5.234633e-02
1.840056373289450e-03	2.062001e-02
1.840056435202072e-03	-3.705998e-02
1.840056475248586e-03	-1.284446e-02
1.840056506574922e-03	5.100495e-03
1.840056535404068e-03	-2.345128e-02
1.840056564929549e-03	-3.476999e-03
1.840056598176781e-03	-1.527405e-02
1.840056642198189e-03	-9.243405e-03
1.840056705504428e-03	-1.239451e-02
1.840056806902085e-03	-1.108702e-02
1.840056979251115e-03	-1.202731e-02
1.840057288951772e-03	-1.169677e-02
1.840057837722620e-03	-1.177078e-02
1.840058935264316e-03	-1.124786e-02
1.840060835480718e-03	-1.062121e-02
1.840064635913523e-03	-9.421729e-03
1.840072236779133e-03	-7.488924e-03
1.840083714250697e-03	-5.182802e-03
1.840099758338751e-03	-3.267404e-03
1.840117402238259e-03	-2.468333e-03
1.840133902940274e-03	-2.226809e-03
1.840156477054027e-03	-2.011726e-03
1.840186541911426e-03	-8.810104e-04
1.840194168382795e-03	-4.343220e-04
1.840201719998735e-03	-2.065421e-04
1.840205558530964e-03	-1.471675e-04
1.840209518309068e-03	-1.096287e-04
1.840212473497742e-03	-9.459726e-05
1.840215599376604e-03	-7.395763e-05
1.840218548521948e-03	-6.732848e-05
1.840221418202335e-03	-5.558600e-05
1.840224573380081e-03	-5.049727e-05
1.840227769474847e-03	-4.323709e-05
1.840231464480164e-03	-3.747533e-05
1.840235505769059e-03	-3.300319e-05
1.840240351818186e-03	-2.697900e-05
1.840245877747850e-03	-2.410037e-05
1.840252898769800e-03	-1.823609e-05
1.840261409952387e-03	-1.652590e-05
1.840274418994197e-03	-1.067453e-05
1.840292439373838e-03	-9.106472e-06
1.840328480133119e-03	-4.591997e-06
1.840365140187924e-03	-2.901835e-06
1.840407515360495e-03	-1.604895e-06
1.840455007119164e-03	-1.324925e-06
1.840522919218939e-03	-5.342015e-07
1.840598325741576e-03	-4.776940e-07
1.840701516711071e-03	-9.207253e-08
1.840831759881459e-03	-1.774649e-07
1.841007504295584e-03	7.728276e-09
1.841253661789712e-03	-1.156274e-07
1.841654403054376e-03	-7.872569e-09
1.842297420190668e-03	-8.055940e-08
1.843583454463253e-03	-3.718268e-08
1.845536579463253e-03	-4.936010e-08
1.847489704463253e-03	-1.456176e-07
1.847848875000000e-03	-1.086543e-07
1.848567216073492e-03	-4.215397e-05
1.848568216073492e-03	-2.110641e-05
1.848570216073492e-03	1.052488e-05
1.848574216073492e-03	5.796257e-07
1.848577991657628e-03	5.558288e-06
1.848585542825901e-03	-2.138849e-06
1.848597571940604e-03	1.566856e-06
1.848619818811763e-03	-1.002103e-06
1.848664312554081e-03	4.254592e-07
1.848753300038717e-03	-2.887100e-07
1.848931275007990e-03	6.829699e-08
1.849287224946534e-03	4.213572e-05
1.849288224946534e-03	2.111681e-05
1.849290224946534e-03	-1.061040e-05
1.849294224946533e-03	1.174243e-06
1.849298748783258e-03	-4.705352e-06
1.849307796456708e-03	2.037408e-06
1.849324218552189e-03	-1.331015e-06
1.849357062743151e-03	5.889839e-07
1.849422751125075e-03	-3.708992e-07
1.849554127888921e-03	-4.162486e-05
1.849555127888921e-03	-2.103245e-05
1.849557127888921e-03	1.037920e-05
1.849561127888921e-03	-2.332155e-06
1.849566248968460e-03	4.001815e-06
1.849576491127539e-03	-2.057996e-06
1.849596808342110e-03	9.686531e-07
1.849637442771254e-03	-5.604234e-07
1.849718711629540e-03	-4.076892e-05
1.849719711629540e-03	-2.070866e-05
1.849721711629540e-03	1.019946e-05
1.849725711629540e-03	-2.949315e-06
1.849731293922180e-03	3.598863e-06
1.849742458507461e-03	-1.873355e-06
1.849764787678023e-03	-3.868742e-05
1.849765787678023e-03	-2.032495e-05
1.849767787678023e-03	9.998912e-06
1.849771787678023e-03	-3.297604e-06
1.849777705516735e-03	3.322571e-06
1.849789541194161e-03	3.623397e-05
1.849790541194161e-03	1.981854e-05
1.849792541194161e-03	-9.895070e-06
1.849796541194160e-03	-2.921601e-05
1.849797541194160e-03	-1.955568e-05
1.849799541194160e-03	-1.913472e-05
1.849800541194160e-03	4.409831e-05
1.849801000000000e-03	-3.453592e-04
1.849801082388320e-03	-2.180569e-04
1.849801247164960e-03	9.657504e-05
1.849801576718241e-03	-2.094985e-05
1.849802000000000e-03	-5.240560e-03
1.849802042328176e-03	-1.858635e-03
1.849802126984527e-03	-1.040702e-05
1.849802296297231e-03	3.980289e-06
1.849802634922638e-03	-9.237376e-07
1.849803000000000e-03	-2.437836e-04
1.849803036507736e-03	-8.767133e-05
1.849803109523208e-03	-1.035284e-06
1.849803255554153e-03	1.206035e-08
1.849803547616042e-03	-3.465205e-07
1.849804026693059e-03	-4.322086e-07
1.849804690507560e-03	-1.199548e-06
1.849805596379955e-03	-3.729338e-06
1.849805921837868e-03	-7.281231e-06
1.849806122906214e-03	-1.008734e-05
1.849806353389557e-03	-9.525256e-06
1.849806511921094e-03	-7.579386e-06
1.849806657987059e-03	-5.655549e-06
1.849806847056624e-03	-3.314804e-06
1.849807037208758e-03	-1.724712e-06
1.849807310076477e-03	-3.645285e-08
1.849807605967676e-03	8.039613e-07
1.849808120874873e-03	1.509270e-06
1.849808621026862e-03	1.608501e-06
1.849809621330841e-03	1.519553e-06
1.849811160478567e-03	-6.866229e-07
1.849812198279853e-03	-4.384669e-06
1.849813406700348e-03	-7.482377e-06
1.849814345371437e-03	-6.754724e-06
1.849815354880983e-03	-4.792056e-06
1.849816924473152e-03	-2.130349e-06
1.849819585431926e-03	1.732787e-06
1.849823435302081e-03	5.945260e-06
1.849827534923453e-03	9.154871e-06
1.849832985395853e-03	1.245906e-05
1.849838452295078e-03	1.543229e-05
1.849845660656503e-03	1.945662e-05
1.849853160649994e-03	2.433192e-05
1.849862879402043e-03	3.248481e-05
1.849871888021717e-03	4.360705e-05
1.849885735574896e-03	7.320598e-05
1.849898547832986e-03	1.286904e-04
1.849908785762792e-03	2.304519e-04
1.849918623690877e-03	4.652049e-04
1.849926091714489e-03	8.865066e-04
1.849932933762388e-03	1.425415e-03
1.849938820830162e-03	1.675622e-03
1.849941990239705e-03	1.672315e-03
1.849945052966662e-03	1.667645e-03
1.849948983842289e-03	1.673966e-03
1.849952644205414e-03	1.674531e-03
1.849959964931666e-03	1.689776e-03
1.849968806165301e-03	1.710046e-03
1.849980132948124e-03	1.749478e-03
1.849994288109688e-03	1.822343e-03
1.850011881689897e-03	2.019180e-03
1.850037472983146e-03	2.913098e-03
1.850055823157240e-03	4.525505e-03
1.850071259093663e-03	6.781374e-03
1.850086521314346e-03	1.008420e-02
1.850093002204824e-03	1.247186e-02
1.850096986923914e-03	1.920697e-02
1.850099113270610e-03	4.741601e-02
1.850100105880954e-03	8.923969e-02
1.850100909724111e-03	1.441122e-01
1.850101754538389e-03	2.108526e-01
1.850103158109799e-03	3.225780e-01
1.850104892006606e-03	4.397305e-01
1.850107372744793e-03	5.528843e-01
1.850109778562469e-03	6.045129e-01
1.850112855734688e-03	6.220408e-01
1.850116589081544e-03	6.258419e-01
1.850121624478048e-03	6.275271e-01
1.850127127649858e-03	6.290052e-01
1.850135522743269e-03	6.309616e-01
1.850145380710686e-03	6.328707e-01
1.850158349119966e-03	6.348968e-01
1.850170561686445e-03	6.363745e-01
1.850184586982998e-03	6.376324e-01
1.850199891326480e-03	6.386036e-01
1.850216313040887e-03	6.392717e-01
1.850237992912397e-03	6.397210e-01
1.850263957754351e-03	6.398389e-01
1.850292647215939e-03	6.396174e-01
1.850324005488278e-03	6.391432e-01
1.850360326934180e-03	6.384518e-01
1.850409567717884e-03	6.374235e-01
1.850470640632502e-03	6.360920e-01
1.850566044152454e-03	6.339760e-01
1.850682346370493e-03	6.313783e-01
1.850862452212691e-03	6.273474e-01
1.851139572194332e-03	6.211442e-01
1.851682656584933e-03	6.090080e-01
1.852739507828685e-03	5.854815e-01
1.854692632828685e-03	5.422622e-01
1.856645757828685e-03	4.993541e-01
1.858047875000000e-03	4.686684e-01
1.858048875000000e-03	4.686827e-01
1.858050875000000e-03	4.686942e-01
1.858054874999999e-03	4.685880e-01
1.858059317974448e-03	4.685009e-01
1.858068203923345e-03	4.682967e-01
1.858085975821140e-03	4.679166e-01
1.858121519616730e-03	4.671425e-01
1.858192607207910e-03	4.656018e-01
1.858334782390269e-03	4.625190e-01
1.858619132754988e-03	4.563634e-01
1.859187833484426e-03	4.441302e-01
1.859188833484425e-03	4.440775e-01
1.859190833484425e-03	4.439868e-01
1.859194833484425e-03	4.439174e-01
1.859199324713862e-03	4.438123e-01
1.859208307172736e-03	4.436281e-01
1.859226272090484e-03	4.432357e-01
1.859262201925980e-03	4.424629e-01
1.859334061596973e-03	4.409118e-01
1.859477780938959e-03	4.378146e-01
1.859713561316029e-03	4.327901e-01
1.859714561316029e-03	4.327418e-01
1.859716561316029e-03	4.326577e-01
1.859720561316029e-03	4.325863e-01
1.859725101442654e-03	4.324815e-01
1.859734181695905e-03	4.322943e-01
1.859752342202406e-03	4.318994e-01
1.859788663215409e-03	4.311199e-01
1.859861305241414e-03	4.296034e-01
1.859862305241414e-03	4.295592e-01
1.859864305241413e-03	4.294806e-01
1.859868305241413e-03	4.294074e-01
1.859872886619421e-03	4.293027e-01
1.859882049375438e-03	4.291128e-01
1.859900374887472e-03	4.287152e-01
1.859937025911539e-03	4.278882e-01
1.859938025911539e-03	4.278858e-01
1.859940025911539e-03	4.278736e-01
1.859944025911538e-03	4.277764e-01
1.859948641894300e-03	4.276826e-01
1.859957873859825e-03	4.274780e-01
1.859976337790872e-03	4.270493e-01
1.859977337790872e-03	4.270435e-01
1.859979337790872e-03	4.270273e-01
1.859983337790872e-03	4.269315e-01
1.859987982474163e-03	4.268312e-01
1.859991710633418e-03	4.267614e-01
1.859993543681490e-03	4.267220e-01
1.859997209777635e-03	4.266557e-01
1.859998209777635e-03	4.266068e-01
1.859999000000000e-03	4.266217e-01
1.859999419555270e-03	4.266134e-01
1.860000160889460e-03	4.267811e-01
1.860000216884134e-03	4.267099e-01
1.860000328873483e-03	4.265766e-01
1.860000385208847e-03	4.265795e-01
1.860000448414640e-03	4.265631e-01
1.860000498366535e-03	4.265650e-01
1.860000549221674e-03	4.265625e-01
1.860000599778833e-03	4.265617e-01
1.860000651168279e-03	4.265606e-01
1.860000709056893e-03	4.265593e-01
1.860000773738378e-03	4.265580e-01
1.860000851728585e-03	4.265563e-01
1.860000903516646e-03	4.265552e-01
1.860001000000000e-03	4.265531e-01
1.860001003729967e-03	4.265531e-01
1.860001011189902e-03	4.265532e-01
1.860001022723387e-03	4.265540e-01
1.860001035034955e-03	4.265558e-01
1.860001059658092e-03	4.265632e-01
1.860001108904365e-03	4.265926e-01
1.860001207396911e-03	4.266988e-01
1.860001331782905e-03	4.269240e-01
1.860001504309321e-03	4.274094e-01
1.860001706782513e-03	4.281618e-01
1.860001741677468e-03	4.283191e-01
1.860001811467377e-03	4.286728e-01
1.860001860420180e-03	4.289340e-01
1.860001916651570e-03	4.292493e-01
1.860002000000000e-03	4.297457e-01
1.860002037963855e-03	4.299738e-01
1.860002081351118e-03	4.302180e-01
1.860002168125645e-03	4.306499e-01
1.860002341674698e-03	4.313169e-01
1.860002688772804e-03	4.321936e-01
1.860003011091677e-03	4.326327e-01
1.860003339816472e-03	4.328162e-01
1.860003674788435e-03	4.328790e-01
1.860004297581705e-03	4.329637e-01
1.860004864112600e-03	4.334707e-01
1.860005528029676e-03	4.351764e-01
1.860006026287900e-03	4.373443e-01
1.860006586307809e-03	4.403156e-01
1.860007280868791e-03	4.439510e-01
1.860008475202904e-03	4.494000e-01
1.860009825417967e-03	4.539886e-01
1.860012104846533e-03	4.590943e-01
1.860013672251149e-03	4.613509e-01
1.860015168455111e-03	4.627117e-01
1.860016903065815e-03	4.638040e-01
1.860018186747624e-03	4.643495e-01
1.860019075545396e-03	4.645230e-01
1.860019763012252e-03	4.644763e-01
1.860020525183346e-03	4.642979e-01
1.860021614317325e-03	4.639717e-01
1.860022461660969e-03	4.636454e-01
1.860023233413544e-03	4.632547e-01
1.860024095977150e-03	4.627348e-01
1.860024882101972e-03	4.622314e-01
1.860025924159323e-03	4.615609e-01
1.860027462328804e-03	4.605882e-01
1.860030538667766e-03	4.586961e-01
1.860034381640253e-03	4.080286e-01
1.860041179117871e-03	1.778118e-02
1.860045020526944e-03	-5.436657e-01
1.860048359895346e-03	-1.288751e+00
1.860052458449474e-03	-2.254980e+00
1.860053801873003e-03	-2.128802e+00
1.860054475463156e-03	-7.503057e-01
1.860054633662794e-03	-2.438983e-01
1.860054745678865e-03	-1.739866e-01
1.860054793176237e-03	-8.661328e-02
1.860054828336362e-03	-7.790871e-02
1.860054853640571e-03	-9.105895e-02
1.860054880574352e-03	-5.816753e-02
1.860054906355060e-03	-6.365682e-02
1.860054939490694e-03	-5.080211e-02
1.860054988371650e-03	-4.604448e-02
1.860055062894465e-03	-3.670899e-02
1.860055211940096e-03	-2.681201e-02
1.860055410079082e-03	-1.942722e-02
1.860055755667174e-03	-1.455684e-02
1.860056116681776e-03	-1.285242e-02
1.860056831213161e-03	-1.219828e-02
1.860057681499964e-03	-1.176392e-02
1.860059382073570e-03	-1.113992e-02
1.860062783220782e-03	-9.991836e-03
1.860069585515205e-03	-8.139976e-03
1.860080909909544e-03	-5.700049e-03
1.860097108059853e-03	-3.483549e-03
1.860113171115823e-03	-2.571075e-03
1.860129966550362e-03	-2.267913e-03
1.860150886989734e-03	-2.095350e-03
1.860175559871958e-03	-1.804441e-03
1.860185142209329e-03	-1.151487e-03
1.860189692187202e-03	-6.705482e-04
1.860195102922489e-03	-3.663985e-04
1.860197542178407e-03	-2.870936e-04
1.860201388577372e-03	-1.935884e-04
1.860204581003643e-03	-1.533201e-04
1.860208076512898e-03	-1.146084e-04
1.860212279515069e-03	-9.267515e-05
1.860216691444179e-03	-6.928218e-05
1.860222686726651e-03	-5.466811e-05
1.860228890000718e-03	-4.009865e-05
1.860237391024410e-03	-3.099441e-05
1.860246471740398e-03	-2.200510e-05
1.860258598285646e-03	-1.672109e-05
1.860271865110517e-03	-1.125578e-05
1.860292127992421e-03	-7.933070e-06
1.860311035144474e-03	-5.057120e-06
1.860348849448579e-03	-3.408803e-06
1.860385788698886e-03	-1.961987e-06
1.860435997194396e-03	-1.307353e-06
1.860488659251715e-03	-6.220242e-07
1.860566966580403e-03	-4.483630e-07
1.860650705898117e-03	-1.293712e-07
1.860776955811539e-03	-1.432081e-07
1.860920060023956e-03	-1.299902e-09
1.861145155748004e-03	-8.274330e-08
1.861448972839497e-03	-6.908444e-09
1.862018640242914e-03	-6.767886e-08
1.863013643865662e-03	-3.501787e-08
1.864966768865662e-03	-4.895264e-08
1.866919893865662e-03	-6.485047e-08
1.867848875000000e-03	2.008214e-07
1.867944037731324e-03	8.963980e-08
1.868134363193974e-03	-1.201794e-07
1.868515014119272e-03	-3.121198e-08
1.869040698149403e-03	2.554454e-05
1.869041698149403e-03	1.299339e-05
1.869043698149403e-03	-6.176221e-06
1.869047698149402e-03	-3.489226e-07
1.869051477210537e-03	-3.156019e-06
1.869059035332805e-03	1.077857e-06
1.869070985659738e-03	-6.896437e-07
1.869088855869658e-03	5.348195e-07
1.869121748612880e-03	-3.980628e-07
1.869187534099324e-03	1.225853e-07
1.869319105072212e-03	-1.204244e-07
1.869538858054223e-03	-2.218408e-05
1.869539858054223e-03	-1.129904e-05
1.869541858054223e-03	5.339738e-06
1.869545858054223e-03	-1.689254e-06
1.869551638998994e-03	1.762140e-06
1.869563200888537e-03	-9.520833e-07
1.869586324667622e-03	3.982568e-07
1.869632572225793e-03	-2.299927e-07
1.869709504883659e-03	-2.014926e-05
1.869710504883658e-03	-1.031870e-05
1.869712504883658e-03	4.929568e-06
1.869716504883658e-03	-2.507625e-06
1.869724504883657e-03	1.169198e-06
1.869740504883656e-03	-6.593764e-07
1.869772504883653e-03	-1.861626e-05
1.869773504883653e-03	-9.694874e-06
1.869775504883652e-03	4.661502e-06
1.869779504883652e-03	-2.382789e-06
1.869787504883651e-03	-1.608254e-05
1.869788504883651e-03	-9.261149e-06
1.869790504883651e-03	4.469999e-06
1.869794504883651e-03	1.321814e-05
1.869795504883651e-03	8.841006e-06
1.869797504883650e-03	2.593589e-05
1.869798000000000e-03	1.737398e-05
1.869798990232700e-03	-8.044318e-07
1.869800019534601e-03	-4.072587e-07
1.869801019534600e-03	1.599519e-07
1.869802000000000e-03	-2.785796e-03
1.869802098046540e-03	-9.558793e-04
1.869802294139620e-03	-1.403711e-06
1.869802607813840e-03	-2.579170e-07
1.869803000000000e-03	6.825966e-05
1.869803039218616e-03	2.418434e-05
1.869803117655848e-03	-1.873000e-07
1.869803274530312e-03	-3.400570e-07
1.869803588279240e-03	-2.283681e-07
1.869804074100449e-03	-5.269381e-07
1.869804768194248e-03	-1.290954e-06
1.869805684372080e-03	-4.550214e-06
1.869805998119352e-03	-8.580900e-06
1.869806186809218e-03	-1.052638e-05
1.869806399679028e-03	-9.161588e-06
1.869806557666917e-03	-6.924339e-06
1.869806712784162e-03	-4.860231e-06
1.869806921542659e-03	-2.615477e-06
1.869807130603526e-03	-9.904819e-07
1.869807440880713e-03	4.321517e-07
1.869807765585506e-03	1.185822e-06
1.869808331882879e-03	1.593142e-06
1.869808928296430e-03	1.645776e-06
1.869810004896686e-03	1.405580e-06
1.869811183890690e-03	-4.864709e-07
1.869812122825189e-03	-4.133217e-06
1.869813273556130e-03	-7.516651e-06
1.869814192486531e-03	-6.993208e-06
1.869815162620492e-03	-5.111846e-06
1.869816636849975e-03	-2.627208e-06
1.869819414812481e-03	1.496669e-06
1.869823270175747e-03	5.795661e-06
1.869827369962280e-03	9.053633e-06
1.869832681610986e-03	1.229634e-05
1.869838169758196e-03	1.528754e-05
1.869845268864470e-03	1.923256e-05
1.869852783307441e-03	2.407097e-05
1.869862361013215e-03	3.198510e-05
1.869871384904336e-03	4.276640e-05
1.869884025661635e-03	6.778321e-05
1.869895989086491e-03	1.119597e-04
