time	I(L1)
4.892735694035503e-05	9.483346e-01
4.896670180317543e-05	9.496787e-01
4.903323041655192e-05	9.519502e-01
4.916628764330492e-05	9.564891e-01
4.943240209681090e-05	9.655595e-01
4.943340209681090e-05	9.655936e-01
4.943540209681091e-05	9.656616e-01
4.943940209681092e-05	9.657978e-01
4.944514150462856e-05	9.659932e-01
4.945662032026386e-05	9.663839e-01
4.947815267434435e-05	9.671167e-01
4.951596431908714e-05	9.684032e-01
4.959058521734911e-05	9.709412e-01
4.965275820347606e-05	9.730551e-01
4.967765402774610e-05	9.739012e-01
4.972744567628617e-05	9.755930e-01
4.972844567628617e-05	9.756269e-01
4.973044567628617e-05	9.756949e-01
4.973444567628618e-05	9.758308e-01
4.974192908075733e-05	9.760850e-01
4.975689588969963e-05	9.765933e-01
4.977206638211540e-05	9.771085e-01
4.977306638211540e-05	9.771425e-01
4.977506638211540e-05	9.772104e-01
4.977906638211541e-05	9.773462e-01
4.978706638211543e-05	9.776179e-01
4.979006638211544e-05	9.777198e-01
4.979406638211545e-05	9.778556e-01
4.979506638211545e-05	9.778895e-01
4.979706638211545e-05	9.779574e-01
4.979800000000000e-05	9.779891e-01
4.979986723576909e-05	9.780526e-01
4.980086723576910e-05	9.780865e-01
4.980100000000001e-05	9.780910e-01
4.980126552846183e-05	9.781000e-01
4.980146894307637e-05	9.781069e-01
4.980159317077093e-05	9.781111e-01
4.980175154461088e-05	9.781165e-01
4.980200000000001e-05	9.781250e-01
4.980202484553892e-05	9.781258e-01
4.980207453661675e-05	9.781275e-01
4.980217391877240e-05	9.781309e-01
4.980237268308370e-05	9.781376e-01
4.980260247137740e-05	9.781454e-01
4.980300000000001e-05	9.781589e-01
4.980303975286227e-05	9.781603e-01
4.980311925858680e-05	9.781629e-01
4.980327827003584e-05	9.781684e-01
4.980359629293392e-05	9.781792e-01
4.980408426096296e-05	9.781957e-01
4.980478632317855e-05	9.782196e-01
4.980570485669414e-05	9.782507e-01
4.980601620177629e-05	9.782613e-01
4.980620318741916e-05	9.782677e-01
4.980641456301591e-05	9.782748e-01
4.980657286962267e-05	9.782802e-01
4.980672926630344e-05	9.782855e-01
4.980693909782659e-05	9.782926e-01
4.980715520459063e-05	9.783000e-01
4.980751057238731e-05	9.783120e-01
4.980783415990284e-05	9.783230e-01
4.980843413045350e-05	9.783434e-01
4.980906214227856e-05	9.783647e-01
4.981026463651300e-05	9.784055e-01
4.981131922395019e-05	9.784414e-01
4.981220856940505e-05	9.784715e-01
4.981331046515206e-05	9.785089e-01
4.981433765488305e-05	9.785438e-01
4.981529943341136e-05	9.785765e-01
4.981703653183728e-05	9.786354e-01
4.982015774065399e-05	9.787414e-01
4.982416552449129e-05	9.788775e-01
4.982839868041762e-05	9.790211e-01
4.983399530714089e-05	9.792110e-01
4.983961438665921e-05	9.794016e-01
4.984702171374965e-05	9.796526e-01
4.985475371520584e-05	9.799145e-01
4.986460566473400e-05	9.802477e-01
4.987368229825591e-05	9.805542e-01
4.988635820175860e-05	9.809810e-01
4.989787007465196e-05	9.813671e-01
4.990622156080016e-05	9.816453e-01
4.991766397138108e-05	9.820226e-01
4.992645772479898e-05	9.823066e-01
4.993604817081424e-05	9.826077e-01
4.994030671086976e-05	9.827372e-01
4.994387249733939e-05	9.828427e-01
4.994652642532545e-05	9.829198e-01
4.994902613956040e-05	9.829911e-01
4.995210122684449e-05	9.830773e-01
4.995552158812092e-05	9.831710e-01
4.996236231067377e-05	9.833521e-01
4.997027951721438e-05	9.835520e-01
4.998206964215079e-05	9.838304e-01
4.999457197130608e-05	9.841003e-01
5.001108578540245e-05	9.844132e-01
5.003168184793323e-05	9.847382e-01
5.004921653551080e-05	9.849451e-01
5.006401358346139e-05	9.850444e-01
5.007864135546036e-05	9.850689e-01
5.008478681252514e-05	9.850524e-01
5.008865031032748e-05	9.850299e-01
5.009070254455584e-05	9.850147e-01
5.009169057731157e-05	9.850065e-01
5.009239872100609e-05	9.850003e-01
5.009316429856179e-05	9.849935e-01
5.009415912378123e-05	9.849843e-01
5.009579443803556e-05	9.849690e-01
5.009754872188381e-05	9.849522e-01
5.009995399755299e-05	9.849288e-01
5.010258834073554e-05	9.849027e-01
5.010592724828162e-05	9.848694e-01
5.010978195227029e-05	9.848306e-01
5.011465090545742e-05	9.847813e-01
5.011987917137483e-05	9.847280e-01
5.012917246926663e-05	9.846328e-01
5.013927829696432e-05	9.845288e-01
5.015101417624067e-05	9.844077e-01
5.016372709832679e-05	9.842761e-01
5.017777535052129e-05	9.841304e-01
5.019329218734706e-05	9.839692e-01
5.020984687331988e-05	9.837970e-01
5.022781121210855e-05	9.836099e-01
5.024882934763752e-05	9.833909e-01
5.027343682583420e-05	9.831343e-01
5.029822399785383e-05	9.828758e-01
5.032543104908129e-05	9.825920e-01
5.036532232808438e-05	9.821757e-01
5.042007444808604e-05	9.816042e-01
5.048866723795031e-05	9.808879e-01
5.058990934087041e-05	9.798301e-01
5.072425672428124e-05	9.784258e-01
5.091064516065064e-05	9.764757e-01
5.120184077384002e-05	9.734247e-01
5.173673375525341e-05	9.678068e-01
5.280651971808019e-05	9.565214e-01
5.475964471808019e-05	9.357934e-01
5.671276971808019e-05	9.149294e-01
5.804787500000001e-05	9.005930e-01
5.804887500000001e-05	9.005822e-01
5.805087500000002e-05	9.005606e-01
5.805487500000002e-05	9.005175e-01
5.805974314867518e-05	9.004650e-01
5.806947944602550e-05	9.003600e-01
5.808895204072614e-05	9.001499e-01
5.812789723012741e-05	8.997298e-01
5.820578760892997e-05	8.988893e-01
5.836156836653507e-05	8.972075e-01
5.867312988174527e-05	8.938404e-01
5.929625291216568e-05	8.870999e-01
5.929725291216568e-05	8.870890e-01
5.929925291216569e-05	8.870674e-01
5.930325291216570e-05	8.870240e-01
5.930814159027506e-05	8.869711e-01
5.931791894649378e-05	8.868651e-01
5.933747365893124e-05	8.866533e-01
5.937658308380615e-05	8.862296e-01
5.945480193355596e-05	8.853819e-01
5.961123963305559e-05	8.836861e-01
5.968812460100075e-05	8.828523e-01
5.984189453689107e-05	8.811842e-01
5.984289453689107e-05	8.811733e-01
5.984489453689108e-05	8.811516e-01
5.984889453689109e-05	8.811082e-01
5.985387892329153e-05	8.810541e-01
5.986384769609240e-05	8.809459e-01
5.988378524169417e-05	8.807296e-01
5.992366033289769e-05	8.802968e-01
5.992466033289769e-05	8.802859e-01
5.992666033289770e-05	8.802642e-01
5.993066033289771e-05	8.802208e-01
5.993572850270670e-05	8.801658e-01
5.994586484232469e-05	8.800557e-01
5.996613752156068e-05	8.798357e-01
5.996713752156068e-05	8.798248e-01
5.996913752156068e-05	8.798031e-01
5.997313752156069e-05	8.797597e-01
5.997827975692006e-05	8.797039e-01
5.998856422763882e-05	8.795922e-01
5.998956422763882e-05	8.795813e-01
5.999156422763882e-05	8.795596e-01
5.999556422763883e-05	8.795162e-01
5.999579285478749e-05	8.795137e-01
5.999625010908481e-05	8.795087e-01
5.999673611170715e-05	8.795035e-01
5.999719305178050e-05	8.794985e-01
5.999782995378204e-05	8.794916e-01
5.999855437023382e-05	8.794838e-01
5.999948547645859e-05	8.794736e-01
5.999969634657341e-05	8.794714e-01
6.000011808680307e-05	8.794668e-01
6.000048576724224e-05	8.794628e-01
6.000060364537843e-05	8.794615e-01
6.000076424372762e-05	8.794597e-01
6.000080497723427e-05	8.794593e-01
6.000088644424755e-05	8.794584e-01
6.000091448789350e-05	8.794581e-01
6.000094391270811e-05	8.794578e-01
6.000094477981751e-05	8.794578e-01
6.000094651403632e-05	8.794578e-01
6.000094998247393e-05	8.794577e-01
6.000095691934914e-05	8.794577e-01
6.000097079309957e-05	8.794575e-01
6.000097225249915e-05	8.794575e-01
6.000097517129832e-05	8.794575e-01
6.000098100889666e-05	8.794574e-01
6.000098832480334e-05	8.794573e-01
6.000100000000001e-05	8.794572e-01
6.000100116751968e-05	8.794572e-01
6.000100350255901e-05	8.794572e-01
6.000100817263768e-05	8.794571e-01
6.000101751279502e-05	8.794570e-01
6.000103391313740e-05	8.794568e-01
6.000106671382215e-05	8.794565e-01
6.000113231519166e-05	8.794557e-01
6.000124309262181e-05	8.794546e-01
6.000138083655101e-05	8.794531e-01
6.000156376460315e-05	8.794511e-01
6.000178095844776e-05	8.794487e-01
6.000200000000001e-05	8.794463e-01
6.000202190415524e-05	8.794461e-01
6.000206571246569e-05	8.794456e-01
6.000215332908659e-05	8.794447e-01
6.000232856232839e-05	8.794428e-01
6.000267902881199e-05	8.794389e-01
6.000300188047898e-05	8.794355e-01
6.000333544836758e-05	8.794318e-01
6.000366635482334e-05	8.794283e-01
6.000427341457763e-05	8.794217e-01
6.000485313274600e-05	8.794153e-01
6.000548329212328e-05	8.794085e-01
6.000599740727741e-05	8.794029e-01
6.000655691819203e-05	8.793969e-01
6.000721893958779e-05	8.793896e-01
6.000838312612723e-05	8.793770e-01
6.000969819783934e-05	8.793628e-01
6.001192658462100e-05	8.793385e-01
6.001351364682116e-05	8.793213e-01
6.001501183707236e-05	8.793050e-01
6.001676305201841e-05	8.792860e-01
6.001807897820442e-05	8.792717e-01
6.001900683328650e-05	8.792616e-01
6.001969591503291e-05	8.792541e-01
6.002047580258919e-05	8.792456e-01
6.002145909312437e-05	8.792350e-01
6.002227602736668e-05	8.792261e-01
6.002300251045097e-05	8.792182e-01
6.002387045064562e-05	8.792087e-01
6.002469475866257e-05	8.791998e-01
6.002573364980303e-05	8.791885e-01
6.002696856517149e-05	8.791751e-01
6.002943839590840e-05	8.791482e-01
6.003310750063707e-05	8.791084e-01
6.003930250801899e-05	8.790412e-01
6.004452300422162e-05	8.789850e-01
6.004917370174155e-05	8.789360e-01
6.005466418159468e-05	8.788795e-01
6.005736892951577e-05	8.788525e-01
6.005876222814726e-05	8.788390e-01
6.005948543400131e-05	8.788322e-01
6.005984407182944e-05	8.788289e-01
6.005995994940560e-05	8.788280e-01
6.005999227412256e-05	8.788278e-01
6.006001128032558e-05	8.788277e-01
6.006003278338640e-05	8.788276e-01
6.006005533338657e-05	8.788275e-01
6.006008216100337e-05	8.788273e-01
6.006013581623698e-05	8.788272e-01
6.006019575602094e-05	8.788269e-01
6.006030087121765e-05	8.788266e-01
6.006039606706969e-05	8.788263e-01
6.006055557754968e-05	8.788258e-01
6.006071762595344e-05	8.788254e-01
6.006099889187647e-05	8.788248e-01
6.006131322926924e-05	8.788241e-01
6.006193461882367e-05	8.788230e-01
6.006281939766828e-05	8.788218e-01
6.006458895535749e-05	8.788210e-01
6.006812807073592e-05	8.788254e-01
6.007520630149279e-05	8.788560e-01
6.008936276300653e-05	8.789747e-01
6.010632761572680e-05	8.791896e-01
6.012352813879632e-05	8.794770e-01
6.014113611873338e-05	8.798407e-01
6.016648751860737e-05	8.804749e-01
6.019985074487868e-05	8.814332e-01
6.020909331151688e-05	8.817230e-01
6.021754882377304e-05	8.819995e-01
6.022278252472748e-05	8.821715e-01
6.022959166984086e-05	8.823961e-01
6.023557856852875e-05	8.825939e-01
6.024190201681241e-05	8.828032e-01
6.024874783788527e-05	8.830301e-01
6.025571298036673e-05	8.832611e-01
6.026411111345055e-05	8.835400e-01
6.027234695966823e-05	8.838137e-01
6.028266209848815e-05	8.841568e-01
6.029299686097565e-05	8.845007e-01
6.030589998458299e-05	8.849303e-01
6.031919888011048e-05	8.853733e-01
6.033580015685825e-05	8.859265e-01
6.035313755585455e-05	8.865045e-01
6.037496634410448e-05	8.872323e-01
6.040086059600358e-05	8.880959e-01
6.043633288429868e-05	8.892789e-01
6.048308387819510e-05	8.908382e-01
6.056044602412019e-05	8.934180e-01
6.064544346023606e-05	8.962514e-01
6.076185963162016e-05	9.001297e-01
6.090169402541435e-05	9.047840e-01
6.111156754698203e-05	9.117606e-01
6.139389566795954e-05	9.211269e-01
6.190059260232100e-05	9.378794e-01
6.282605435405504e-05	9.682817e-01
6.467697785752312e-05	1.028506e+00
6.663010285752312e-05	1.091354e+00
6.784887500000001e-05	1.130199e+00
6.784987500000001e-05	1.130230e+00
6.785187500000001e-05	1.130293e+00
6.785441550808145e-05	1.130374e+00
6.785712614337530e-05	1.130459e+00
6.786184221215397e-05	1.130608e+00
6.786728688454442e-05	1.130780e+00
6.787555727524336e-05	1.131042e+00
6.788705159214289e-05	1.131405e+00
6.790295742061031e-05	1.131907e+00
6.792636385807324e-05	1.132647e+00
6.795896517760223e-05	1.133676e+00
6.800632362860582e-05	1.135171e+00
6.807596122782383e-05	1.137368e+00
6.819646267833162e-05	1.141167e+00
6.842421063164959e-05	1.148333e+00
6.887970653828552e-05	1.162643e+00
6.889100818672814e-05	1.162997e+00
6.891361148361337e-05	1.163706e+00
6.895329993902460e-05	1.164949e+00
6.899360268232411e-05	1.166211e+00
6.907420816892312e-05	1.168735e+00
6.920047967790880e-05	1.172683e+00
6.943784928296568e-05	1.180099e+00
6.943884928296569e-05	1.180131e+00
6.944084928296569e-05	1.180193e+00
6.944484928296570e-05	1.180318e+00
6.944887316377656e-05	1.180443e+00
6.945692092539826e-05	1.180695e+00
6.946963906685569e-05	1.181091e+00
6.948908245430072e-05	1.181698e+00
6.952415322440125e-05	1.182792e+00
6.957821446953148e-05	1.184477e+00
6.967081424950415e-05	1.187362e+00
6.967181424950416e-05	1.187394e+00
6.967381424950416e-05	1.187456e+00
6.967781424950417e-05	1.187580e+00
6.968333914286175e-05	1.187753e+00
6.969438892957691e-05	1.188097e+00
6.971500437597471e-05	1.188739e+00
6.975070836433610e-05	1.189850e+00
6.975170836433610e-05	1.189881e+00
6.975370836433611e-05	1.189944e+00
6.975770836433612e-05	1.190068e+00
6.976509952043278e-05	1.190298e+00
6.977988183262610e-05	1.190758e+00
6.978088183262610e-05	1.190789e+00
6.978288183262610e-05	1.190851e+00
6.978688183262611e-05	1.190976e+00
6.979399999999999e-05	1.191198e+00
6.979499999999999e-05	1.191229e+00
6.979700000000000e-05	1.191291e+00
6.979800000000000e-05	1.191322e+00
6.980000000000000e-05	1.191384e+00
6.980100000000000e-05	1.191415e+00
6.980200000000001e-05	1.191446e+00
6.980210000000000e-05	1.191450e+00
6.980230000000000e-05	1.191456e+00
6.980260000000001e-05	1.191465e+00
6.980300000000001e-05	1.191478e+00
6.980304000000001e-05	1.191479e+00
6.980312000000002e-05	1.191481e+00
6.980328000000002e-05	1.191486e+00
6.980360000000001e-05	1.191496e+00
6.980408767873199e-05	1.191511e+00
6.980479078696909e-05	1.191533e+00
6.980571060778431e-05	1.191562e+00
6.980602016410873e-05	1.191571e+00
6.980620620097375e-05	1.191577e+00
6.980641684444158e-05	1.191584e+00
6.980657541917649e-05	1.191589e+00
6.980673255325391e-05	1.191594e+00
6.980694257917482e-05	1.191600e+00
6.980716317284652e-05	1.191607e+00
6.980751359373978e-05	1.191618e+00
6.980784555885064e-05	1.191628e+00
6.980843815428607e-05	1.191647e+00
6.980908579359855e-05	1.191667e+00
6.981030435416643e-05	1.191705e+00
6.981135140416159e-05	1.191737e+00
6.981223564089696e-05	1.191765e+00
6.981331546497756e-05	1.191798e+00
6.981430736434035e-05	1.191829e+00
6.981529190637502e-05	1.191860e+00
6.981705625328146e-05	1.191915e+00
6.982008720678221e-05	1.192009e+00
6.982405004630922e-05	1.192132e+00
6.982828557838179e-05	1.192264e+00
6.983385044771347e-05	1.192437e+00
6.983946351128329e-05	1.192611e+00
6.984682274498428e-05	1.192840e+00
6.985454654628712e-05	1.193079e+00
6.986436287564150e-05	1.193383e+00
6.987347219861224e-05	1.193665e+00
6.988562993436425e-05	1.194039e+00
6.989692052679873e-05	1.194385e+00
6.990476932620548e-05	1.194623e+00
6.991614032504312e-05	1.194964e+00
6.992553191123226e-05	1.195239e+00
6.993576421505451e-05	1.195528e+00
6.994017057642980e-05	1.195648e+00
6.994418632920602e-05	1.195753e+00
6.994698865107310e-05	1.195825e+00
6.994958650439789e-05	1.195891e+00
6.995260070216891e-05	1.195965e+00
6.995596319790302e-05	1.196045e+00
6.996268818937124e-05	1.196201e+00
6.996985587917249e-05	1.196358e+00
6.998164797287862e-05	1.196597e+00
6.999334532088015e-05	1.196811e+00
7.000973309992912e-05	1.197069e+00
7.002867751049026e-05	1.197308e+00
7.004642863194564e-05	1.197462e+00
7.006094216678580e-05	1.197515e+00
7.007489092951362e-05	1.197497e+00
7.008079696712827e-05	1.197464e+00
7.008449160675241e-05	1.197432e+00
7.008645629874252e-05	1.197412e+00
7.008739939578654e-05	1.197402e+00
7.008807821522229e-05	1.197394e+00
7.008881388511955e-05	1.197385e+00
7.008975352582867e-05	1.197374e+00
7.009123327925997e-05	1.197356e+00
7.009305246854948e-05	1.197334e+00
7.009536545900229e-05	1.197305e+00
7.009778061261292e-05	1.197274e+00
7.010137985991285e-05	1.197228e+00
7.010487395273663e-05	1.197183e+00
7.010953163791738e-05	1.197123e+00
7.011445109004539e-05	1.197059e+00
7.012227044621079e-05	1.196957e+00
7.013297772790740e-05	1.196817e+00
7.014617861417876e-05	1.196643e+00
7.015814527987434e-05	1.196486e+00
7.017239512980959e-05	1.196298e+00
7.018733341382987e-05	1.196100e+00
7.020427193898960e-05	1.195876e+00
7.022183185299739e-05	1.195644e+00
7.024084779785447e-05	1.195392e+00
7.026365693386839e-05	1.195090e+00
7.028727807703483e-05	1.194777e+00
7.030983690268140e-05	1.194478e+00
7.034049080858696e-05	1.194071e+00
7.038717322456023e-05	1.193452e+00
7.044814419549002e-05	1.192644e+00
7.053519483014479e-05	1.191489e+00
7.064572095812434e-05	1.190022e+00
7.080934079851008e-05	1.187848e+00
7.102563659605393e-05	1.184973e+00
7.137661345656331e-05	1.180300e+00
7.204615521904639e-05	1.171364e+00
7.330972486144180e-05	1.154432e+00
7.526284986144180e-05	1.128122e+00
7.721597486144180e-05	1.101675e+00
7.804787500000001e-05	1.090365e+00
7.833719972288360e-05	1.086420e+00
7.891584916865077e-05	1.078521e+00
7.891684916865078e-05	1.078507e+00
7.891884916865078e-05	1.078480e+00
7.892284916865079e-05	1.078425e+00
7.892782236353188e-05	1.078357e+00
7.893776875329408e-05	1.078221e+00
7.895766153281846e-05	1.077950e+00
7.899744709186721e-05	1.077406e+00
7.907701820996472e-05	1.076318e+00
7.923616044615973e-05	1.074141e+00
7.955444491854977e-05	1.069787e+00
7.955544491854978e-05	1.069773e+00
7.955744491854978e-05	1.069746e+00
7.956144491854979e-05	1.069691e+00
7.956628055975597e-05	1.069625e+00
7.957595184216835e-05	1.069492e+00
7.959529440699310e-05	1.069227e+00
7.963397953664260e-05	1.068698e+00
7.971134979594158e-05	1.067638e+00
7.984625948140202e-05	1.065790e+00
7.984725948140202e-05	1.065777e+00
7.984925948140202e-05	1.065749e+00
7.985325948140203e-05	1.065694e+00
7.985822621406292e-05	1.065626e+00
7.986815967938471e-05	1.065490e+00
7.988802661002827e-05	1.065218e+00
7.992776047131540e-05	1.064674e+00
7.992876047131541e-05	1.064660e+00
7.993076047131541e-05	1.064633e+00
7.993476047131542e-05	1.064578e+00
7.993984523662117e-05	1.064508e+00
7.995001476723266e-05	1.064369e+00
7.997035382845565e-05	1.064090e+00
7.997135382845565e-05	1.064076e+00
7.997335382845566e-05	1.064049e+00
7.997735382845567e-05	1.063994e+00
7.998254485542255e-05	1.063923e+00
7.999061794606625e-05	1.063812e+00
7.999161794606625e-05	1.063799e+00
7.999361794606626e-05	1.063771e+00
7.999700000000000e-05	1.063725e+00
7.999800000000000e-05	1.063711e+00
7.999900000000000e-05	1.063697e+00
8.000000000000001e-05	1.063684e+00
8.000100000000001e-05	1.063670e+00
8.000100220056104e-05	1.063670e+00
8.000100660168312e-05	1.063670e+00
8.000101540392725e-05	1.063670e+00
8.000102740177166e-05	1.063670e+00
8.000105139746047e-05	1.063669e+00
8.000109490011967e-05	1.063669e+00
8.000118190543807e-05	1.063667e+00
8.000130023852551e-05	1.063666e+00
8.000146182677861e-05	1.063664e+00
8.000165673789602e-05	1.063661e+00
8.000175530783752e-05	1.063660e+00
8.000180286011701e-05	1.063659e+00
8.000189796467597e-05	1.063658e+00
8.000200000000001e-05	1.063656e+00
8.000203061059722e-05	1.063656e+00
8.000207142472683e-05	1.063655e+00
8.000215305298607e-05	1.063654e+00
8.000231630950453e-05	1.063652e+00
8.000264282254145e-05	1.063647e+00
8.000297616562876e-05	1.063643e+00
8.000330880334722e-05	1.063638e+00
8.000363695096447e-05	1.063634e+00
8.000420274928735e-05	1.063626e+00
8.000480760722818e-05	1.063618e+00
8.000539916453975e-05	1.063610e+00
8.000598928785903e-05	1.063601e+00
8.000653725685381e-05	1.063594e+00
8.000718700120182e-05	1.063585e+00
8.000828825221211e-05	1.063570e+00
8.000961953389351e-05	1.063552e+00
8.001179034027618e-05	1.063522e+00
8.001339419555983e-05	1.063500e+00
8.001489844098457e-05	1.063479e+00
8.001666641636720e-05	1.063455e+00
8.001801365348220e-05	1.063437e+00
8.001896520610866e-05	1.063424e+00
