time,IL1
4.052081982324024e-05,6.492052e-01
4.060250840650624e-05,6.521379e-01
4.069926332281833e-05,6.556096e-01
4.083343103470725e-05,6.604203e-01
4.100131512239592e-05,6.664336e-01
4.125600798248478e-05,6.755425e-01
4.162150342554797e-05,6.885811e-01
4.234766063670843e-05,7.143636e-01
4.379997505902935e-05,7.654444e-01
4.670460390367117e-05,8.666952e-01
4.670560390367117e-05,8.667298e-01
4.670760390367118e-05,8.667986e-01
4.670965907437690e-05,8.668693e-01
4.671192201345477e-05,8.669472e-01
4.671526239057865e-05,8.670621e-01
4.671889704941304e-05,8.671871e-01
4.672397136473449e-05,8.673617e-01
4.673057713832665e-05,8.675889e-01
4.674025226053022e-05,8.679218e-01
4.675604205662014e-05,8.684648e-01
4.678404667339746e-05,8.694278e-01
4.684005590695209e-05,8.713530e-01
4.695207437406135e-05,8.752005e-01
4.717611130827988e-05,8.828834e-01
4.762418517671695e-05,8.982011e-01
4.852033291359107e-05,9.287461e-01
4.852133291359107e-05,9.287801e-01
4.852333291359107e-05,9.288480e-01
4.852643769038522e-05,9.289533e-01
4.852964811299857e-05,9.290623e-01
4.853588826673736e-05,9.292741e-01
4.854379028166011e-05,9.295422e-01
4.855761128681948e-05,9.300112e-01
4.858510554709834e-05,9.309439e-01
4.864009406765606e-05,9.328086e-01
4.875007110877149e-05,9.365352e-01
4.897002519100237e-05,9.439771e-01
4.936209183553826e-05,9.572239e-01
4.936309183553827e-05,9.572576e-01
4.936509183553827e-05,9.573250e-01
4.936909183553828e-05,9.574599e-01
4.937300929994886e-05,9.575920e-01
4.938084422877001e-05,9.578562e-01
4.939380285945809e-05,9.582931e-01
4.941849473184215e-05,9.591254e-01
4.946787847661027e-05,9.607894e-01
4.956664596614651e-05,9.641161e-01
4.960446502092753e-05,9.653893e-01
4.968010313048959e-05,9.679345e-01
4.968110313048960e-05,9.679682e-01
4.968310313048960e-05,9.680355e-01
4.968710313048961e-05,9.681700e-01
4.969168832262016e-05,9.683242e-01
4.970085870688125e-05,9.686326e-01
4.971788922009276e-05,9.692054e-01
4.975195024651578e-05,9.703507e-01
4.975295024651579e-05,9.703843e-01
4.975495024651579e-05,9.704515e-01
4.975895024651580e-05,9.705860e-01
4.976404964741519e-05,9.707574e-01
4.977424844921398e-05,9.711003e-01
4.978160239640243e-05,9.713475e-01
4.978729210562311e-05,9.715387e-01
4.979062058155864e-05,9.716505e-01
4.979534304812895e-05,9.718093e-01
4.979634304812895e-05,9.718429e-01
4.979834304812895e-05,9.719101e-01
4.979934304812895e-05,9.719437e-01
4.980000000000000e-05,9.719658e-01
4.980068609625791e-05,9.719889e-01
4.980100000000001e-05,9.719994e-01
4.980137219251581e-05,9.720119e-01
4.980200000000001e-05,9.720330e-01
4.980206278074843e-05,9.720351e-01
4.980218834224527e-05,9.720393e-01
4.980243946523895e-05,9.720477e-01
4.980249775401266e-05,9.720497e-01
4.980261433156008e-05,9.720536e-01
4.980276684490517e-05,9.720588e-01
4.980300000000001e-05,9.720666e-01
4.980302331550949e-05,9.720674e-01
4.980306994652846e-05,9.720690e-01
4.980316320856640e-05,9.720721e-01
4.980334973264227e-05,9.720784e-01
4.980372278079401e-05,9.720909e-01
4.980425067032744e-05,9.721087e-01
4.980505957042563e-05,9.721358e-01
4.980556283430321e-05,9.721527e-01
4.980583978343469e-05,9.721621e-01
4.980602560125991e-05,9.721683e-01
4.980622924531859e-05,9.721751e-01
4.980636674348763e-05,9.721798e-01
4.980653203812679e-05,9.721853e-01
4.980669489938684e-05,9.721908e-01
4.980687588310425e-05,9.721969e-01
4.980712420540655e-05,9.722052e-01
4.980740566826331e-05,9.722146e-01
4.980777976099851e-05,9.722272e-01
4.980823919483704e-05,9.722427e-01
4.980894440302882e-05,9.722664e-01
4.980996831137583e-05,9.723008e-01
4.981122007939845e-05,9.723428e-01
4.981216752927563e-05,9.723747e-01
4.981331989174114e-05,9.724134e-01
4.981425343184738e-05,9.724448e-01
4.981523637248704e-05,9.724778e-01
4.981679818300095e-05,9.725303e-01
4.981968838093666e-05,9.726274e-01
4.982363792792365e-05,9.727601e-01
4.982778826749234e-05,9.728996e-01
4.983320272878264e-05,9.730814e-01
4.983870919279575e-05,9.732662e-01
4.984601458124731e-05,9.735113e-01
4.985350656375095e-05,9.737625e-01
4.986228868300300e-05,9.740566e-01
4.987161160968828e-05,9.743683e-01
4.988190365391231e-05,9.747117e-01
4.989197665075657e-05,9.750467e-01
4.990306202412893e-05,9.754133e-01
4.991468719882743e-05,9.757939e-01
4.992535293751478e-05,9.761364e-01
4.993496120172109e-05,9.764371e-01
4.993797871942744e-05,9.765288e-01
4.994027209994568e-05,9.765971e-01
4.994193740381850e-05,9.766459e-01
4.994385272692128e-05,9.767015e-01
4.994644582094187e-05,9.767756e-01
4.995041290574696e-05,9.768868e-01
4.995472925859225e-05,9.770046e-01
4.996141528491590e-05,9.771809e-01
4.996850696932846e-05,9.773594e-01
4.997912493897894e-05,9.776114e-01
4.998933542328240e-05,9.778355e-01
5.000448261227563e-05,9.781355e-01
5.001952914615189e-05,9.783896e-01
5.004321523426908e-05,9.787028e-01
5.005964764420018e-05,9.788406e-01
5.007501898627611e-05,9.788880e-01
5.008190180847123e-05,9.788781e-01
5.008621225555394e-05,9.788575e-01
5.008872488382452e-05,9.788408e-01
5.009025110911913e-05,9.788290e-01
5.009109775853811e-05,9.788218e-01
5.009169216842990e-05,9.788166e-01
5.009240566468874e-05,9.788101e-01
5.009307074482379e-05,9.788039e-01
5.009408093383204e-05,9.787943e-01
5.009547099249919e-05,9.787809e-01
5.009743884313213e-05,9.787614e-01
5.009944577084186e-05,9.787412e-01
5.010167100509352e-05,9.787186e-01
5.010500050058126e-05,9.786842e-01
5.010840846996381e-05,9.786488e-01
5.011335516400859e-05,9.785970e-01
5.011851507930705e-05,9.785427e-01
5.012583289718896e-05,9.784653e-01
5.013664201431834e-05,9.783505e-01
5.014935144974848e-05,9.782149e-01
5.016161035110767e-05,9.780838e-01
5.017543892835604e-05,9.779355e-01
5.019054012906882e-05,9.777733e-01
5.020703989900982e-05,9.775959e-01
5.022474175917386e-05,9.774054e-01
5.024330438509252e-05,9.772055e-01
5.025848953701138e-05,9.770419e-01
5.027239233112349e-05,9.768921e-01
5.028709740820105e-05,9.767335e-01
5.030421277634451e-05,9.765490e-01
5.032340765482360e-05,9.763419e-01
5.035219507648668e-05,9.760314e-01
5.038597477259216e-05,9.756668e-01
5.044354572571918e-05,9.750454e-01
5.052254338777406e-05,9.741922e-01
5.064379934562654e-05,9.728819e-01
5.079649177936793e-05,9.712304e-01
5.100859121752528e-05,9.689338e-01
5.131882975117764e-05,9.655687e-01
5.179341297810992e-05,9.604082e-01
5.250914965494795e-05,9.525974e-01
5.351381826985520e-05,9.415761e-01
5.507362335758014e-05,9.243361e-01
5.739199619429601e-05,8.985487e-01
5.739299619429602e-05,8.985376e-01
5.739499619429602e-05,8.985151e-01
5.739899619429603e-05,8.984703e-01
5.740280050535872e-05,8.984277e-01
5.741040912748410e-05,8.983424e-01
5.742562637173487e-05,8.981717e-01
5.745606086023641e-05,8.978305e-01
5.751692983723948e-05,8.971477e-01
5.763866779124563e-05,8.957815e-01
5.788214369925794e-05,8.930461e-01
5.836909551528254e-05,8.875656e-01
5.902709636795081e-05,8.801481e-01
5.902809636795081e-05,8.801367e-01
5.903009636795082e-05,8.801141e-01
5.903409636795083e-05,8.800690e-01
5.903841573004063e-05,8.800202e-01
5.904705445422023e-05,8.799226e-01
5.906433190257942e-05,8.797274e-01
5.909888679929782e-05,8.793369e-01
5.916799659273460e-05,8.785558e-01
5.930621617960817e-05,8.769925e-01
5.958265535335530e-05,8.738644e-01
5.958365535335531e-05,8.738530e-01
5.958565535335531e-05,8.738304e-01
5.958965535335532e-05,8.737851e-01
5.959385353616441e-05,8.737375e-01
5.960224990178260e-05,8.736424e-01
5.961904263301897e-05,8.734522e-01
5.965262809549173e-05,8.730718e-01
5.971979902043723e-05,8.723106e-01
5.985414087032825e-05,8.707880e-01
5.985514087032825e-05,8.707767e-01
5.985714087032825e-05,8.707540e-01
5.986114087032826e-05,8.707086e-01
5.986523774240909e-05,8.706622e-01
5.987343148657074e-05,8.705693e-01
5.988973043768880e-05,8.703845e-01
5.992232833992491e-05,8.700148e-01
5.993580419552779e-05,8.698619e-01
5.996275590673356e-05,8.695562e-01
5.996375590673356e-05,8.695449e-01
5.996575590673356e-05,8.695222e-01
5.996975590673357e-05,8.694768e-01
5.997376110337708e-05,8.694314e-01
5.998177149666408e-05,8.693405e-01
5.998541996584950e-05,8.692991e-01
5.999271690422034e-05,8.692163e-01
5.999371690422034e-05,8.692049e-01
5.999571690422035e-05,8.691823e-01
5.999700000000000e-05,8.691677e-01
5.999843380844070e-05,8.691515e-01
5.999943380844070e-05,8.691401e-01
6.000000000000001e-05,8.691337e-01
6.000100000000001e-05,8.691223e-01
6.000100220034830e-05,8.691223e-01
6.000100660104487e-05,8.691223e-01
6.000101540243801e-05,8.691221e-01
6.000102816564708e-05,8.691220e-01
6.000105369206524e-05,8.691217e-01
6.000110474490153e-05,8.691211e-01
6.000120685057413e-05,8.691200e-01
6.000133073499011e-05,8.691186e-01
6.000150408946633e-05,8.691166e-01
6.000170552456216e-05,8.691143e-01
6.000174117378195e-05,8.691139e-01
6.000181247222153e-05,8.691131e-01
6.000185740312086e-05,8.691126e-01
6.000191013820136e-05,8.691120e-01
6.000200000000001e-05,8.691110e-01
6.000202695853961e-05,8.691107e-01
6.000206290325907e-05,8.691103e-01
6.000213479269799e-05,8.691095e-01
6.000227857157583e-05,8.691078e-01
6.000256612933152e-05,8.691046e-01
6.000291785037196e-05,8.691006e-01
6.000324594724721e-05,8.690968e-01
6.000356331776583e-05,8.690932e-01
6.000404101698483e-05,8.690878e-01
6.000476250785231e-05,8.690796e-01
6.000533689479355e-05,8.690731e-01
6.000593335945857e-05,8.690664e-01
6.000655947792988e-05,8.690593e-01
6.000714552386254e-05,8.690526e-01
6.000828510419568e-05,8.690397e-01
6.000962481475914e-05,8.690245e-01
6.001183782885141e-05,8.689993e-01
6.001341588512801e-05,8.689814e-01
6.001491183402511e-05,8.689644e-01
6.001667431156876e-05,8.689444e-01
6.001801248588778e-05,8.689292e-01
6.001896606882392e-05,8.689184e-01
6.001965856812830e-05,8.689106e-01
6.002045176758991e-05,8.689016e-01
6.002139081718999e-05,8.688909e-01
6.002218673250883e-05,8.688818e-01
6.002289518215287e-05,8.688738e-01
6.002377313403983e-05,8.688638e-01
6.002468409057546e-05,8.688534e-01
6.002570840229039e-05,8.688418e-01
6.002689827422137e-05,8.688283e-01
6.002927801808332e-05,8.688013e-01
6.003298007866494e-05,8.687593e-01
6.003900309072466e-05,8.686910e-01
6.004425926067874e-05,8.686318e-01
6.004888390737198e-05,8.685808e-01
6.005438398430567e-05,8.685215e-01
6.005744476311185e-05,8.684893e-01
6.005887444932832e-05,8.684748e-01
6.005958693206503e-05,8.684679e-01
6.005986664642795e-05,8.684654e-01
6.005993691619278e-05,8.684649e-01
6.005998383389732e-05,8.684646e-01
6.006000859052827e-05,8.684645e-01
6.006003283206823e-05,8.684644e-01
6.006005761318677e-05,8.684644e-01
6.006008243665925e-05,8.684642e-01
6.006012444988963e-05,8.684641e-01
6.006017826580150e-05,8.684638e-01
6.006028589762525e-05,8.684635e-01
6.006040158665883e-05,8.684630e-01
6.006060818159985e-05,8.684624e-01
6.006079697500813e-05,8.684619e-01
6.006116520794993e-05,8.684609e-01
6.006155647873814e-05,8.684599e-01
6.006233902031456e-05,8.684583e-01
6.006378700495797e-05,8.684564e-01
6.006668297424480e-05,8.684568e-01
6.007247491281847e-05,8.684726e-01
6.008405878996579e-05,8.685477e-01
6.009961513281154e-05,8.687131e-01
6.011558521560327e-05,8.689470e-01
6.013255016127722e-05,8.692603e-01
6.015475656254788e-05,8.697630e-01
6.018513073616796e-05,8.705645e-01
6.019465838220524e-05,8.708448e-01
6.020032062585692e-05,8.710225e-01
6.020749541028953e-05,8.712515e-01
6.021306650937874e-05,8.714308e-01
6.021902836331633e-05,8.716236e-01
6.022557047214081e-05,8.718358e-01
6.023329090833171e-05,8.720870e-01
6.024238396869020e-05,8.723835e-01
6.025282284748873e-05,8.727245e-01
6.026598777371473e-05,8.731552e-01
6.028078159601424e-05,8.736398e-01
6.030443806636381e-05,8.744156e-01
6.032679030274686e-05,8.751492e-01
6.036417185963718e-05,8.763768e-01
6.040448957020549e-05,8.777014e-01
6.045684374244073e-05,8.794217e-01
6.051474217726887e-05,8.813239e-01
6.059541855953451e-05,8.839738e-01
6.068789895827990e-05,8.870097e-01
6.081993395101599e-05,8.913409e-01
6.097991964941172e-05,8.965828e-01
6.122151052438865e-05,9.044852e-01
6.157514002520586e-05,9.160212e-01
6.223067443077898e-05,9.372998e-01
6.354174324192523e-05,9.794425e-01
6.616388086421775e-05,1.062953e+00
6.616488086421775e-05,1.062985e+00
6.616688086421775e-05,1.063048e+00
6.617088086421776e-05,1.063173e+00
6.617453097848469e-05,1.063288e+00
6.618183120701853e-05,1.063517e+00
6.619266959065680e-05,1.063858e+00
6.620861184956212e-05,1.064359e+00
6.623631472122259e-05,1.065229e+00
6.627852691723012e-05,1.066554e+00
6.636295130924520e-05,1.069203e+00
6.653180009327536e-05,1.074493e+00
6.686949766133567e-05,1.085046e+00
6.754489279745629e-05,1.106057e+00
6.845120972775876e-05,1.134136e+00
6.845220972775876e-05,1.134167e+00
6.845420972775877e-05,1.134228e+00
6.845820972775877e-05,1.134352e+00
6.846325570978464e-05,1.134507e+00
6.847334767383638e-05,1.134818e+00
6.849095207585205e-05,1.135360e+00
6.852031396592821e-05,1.136265e+00
6.857593502822080e-05,1.137977e+00
6.868717715280598e-05,1.141398e+00
6.890966140197632e-05,1.148229e+00
6.935462990031701e-05,1.161865e+00
6.935562990031701e-05,1.161896e+00
6.935762990031701e-05,1.161957e+00
6.936162990031702e-05,1.162079e+00
6.936816173746015e-05,1.162279e+00
6.938122541174640e-05,1.162678e+00
6.940705453622361e-05,1.163468e+00
6.945482069899710e-05,1.164927e+00
6.955035302454410e-05,1.167844e+00
6.961093534890603e-05,1.169692e+00
6.968083535127614e-05,1.171824e+00
6.968183535127615e-05,1.171854e+00
6.968383535127615e-05,1.171915e+00
6.968783535127616e-05,1.172037e+00
6.969583535127618e-05,1.172281e+00
6.971183535127621e-05,1.172769e+00
6.974383535127628e-05,1.173744e+00
6.974483535127629e-05,1.173774e+00
6.974683535127629e-05,1.173835e+00
6.975083535127630e-05,1.173957e+00
6.975883535127632e-05,1.174201e+00
6.977483535127635e-05,1.174688e+00
6.977583535127635e-05,1.174718e+00
6.977783535127636e-05,1.174779e+00
6.978183535127637e-05,1.174901e+00
6.978983535127638e-05,1.175145e+00
6.979283535127639e-05,1.175236e+00
6.979683535127640e-05,1.175358e+00
6.979783535127640e-05,1.175389e+00
6.979983535127641e-05,1.175449e+00
6.980083535127641e-05,1.175480e+00
6.980100000000000e-05,1.175485e+00
6.980132929744720e-05,1.175495e+00
6.980134140510562e-05,1.175495e+00
6.980136562042247e-05,1.175496e+00
6.980141405105615e-05,1.175498e+00
6.980151091232353e-05,1.175501e+00
6.980170463485829e-05,1.175506e+00
6.980200000000001e-05,1.175515e+00
6.980202953651418e-05,1.175516e+00
6.980208860954252e-05,1.175518e+00
6.980220675559921e-05,1.175522e+00
6.980244304771258e-05,1.175529e+00
6.980252741577327e-05,1.175531e+00
6.980269615189464e-05,1.175537e+00
6.980300000000001e-05,1.175546e+00
6.980303038481055e-05,1.175547e+00
6.980309115443163e-05,1.175549e+00
6.980321269367377e-05,1.175552e+00
6.980345577215806e-05,1.175560e+00
6.980392737935062e-05,1.175574e+00
6.980451256686085e-05,1.175592e+00
6.980541197540639e-05,1.175619e+00
6.980576163913152e-05,1.175630e+00
6.980598599521757e-05,1.175637e+00
6.980614550022033e-05,1.175642e+00
6.980633797988398e-05,1.175647e+00
6.980649159639265e-05,1.175652e+00
6.980664325361617e-05,1.175657e+00
6.980682389300959e-05,1.175662e+00
6.980702445185431e-05,1.175668e+00
6.980734337452171e-05,1.175678e+00
6.980763500374292e-05,1.175687e+00
6.980814208989262e-05,1.175702e+00
6.980866314292861e-05,1.175718e+00
6.980970524900059e-05,1.175750e+00
6.981146045752377e-05,1.175803e+00
6.981250808182762e-05,1.175835e+00
6.981352709853088e-05,1.175866e+00
6.981464104401386e-05,1.175900e+00
6.981569498632573e-05,1.175932e+00
6.981780287094946e-05,1.175997e+00
6.982013987327122e-05,1.176068e+00
6.982408560756929e-05,1.176188e+00
6.982829078231528e-05,1.176316e+00
6.983412973527250e-05,1.176493e+00
6.983962492193616e-05,1.176661e+00
6.984714773247606e-05,1.176889e+00
6.985473241790967e-05,1.177119e+00
6.986360658569714e-05,1.177388e+00
6.987308116579975e-05,1.177674e+00
6.988475975987923e-05,1.178026e+00
6.989637771551462e-05,1.178375e+00
6.990442580323321e-05,1.178614e+00
6.991550936285553e-05,1.178939e+00
6.992482208170663e-05,1.179206e+00
6.993511969318401e-05,1.179492e+00
6.993940835873650e-05,1.179606e+00
6.994272521856961e-05,1.179692e+00
6.994499207012747e-05,1.179749e+00
6.994708706962450e-05,1.179802e+00
6.994919882554433e-05,1.179853e+00
6.995163529156212e-05,1.179912e+00
6.995598852371641e-05,1.180014e+00
6.996074006043339e-05,1.180122e+00
6.996877110374816e-05,1.180295e+00
6.997717525367869e-05,1.180465e+00
6.998923723242771e-05,1.180687e+00
7.000162184405095e-05,1.180887e+00
7.002222534433256e-05,1.181157e+00
7.004241566455797e-05,1.181349e+00
7.005676654719041e-05,1.181414e+00
7.007156288721782e-05,1.181409e+00
7.007797461634625e-05,1.181379e+00
7.008203366578810e-05,1.181347e+00
7.008444236533282e-05,1.181324e+00
7.008591133481220e-05,1.181308e+00
7.008678616156405e-05,1.181298e+00
7.008736021102555e-05,1.181291e+00
7.008794694214438e-05,1.181284e+00
7.008857403710326e-05,1.181277e+00
7.008936089509434e-05,1.181267e+00
7.009043681182338e-05,1.181253e+00
7.009221042054479e-05,1.181230e+00
7.009394575071016e-05,1.181208e+00
7.009640584111647e-05,1.181175e+00
7.009900115977172e-05,1.181140e+00
7.010262259709091e-05,1.181092e+00
7.010644982471538e-05,1.181040e+00
7.011125207375494e-05,1.180974e+00
7.011640342997151e-05,1.180904e+00
7.012670519875552e-05,1.180762e+00
7.013754545376230e-05,1.180613e+00
7.015095560701769e-05,1.180427e+00
7.016308117396977e-05,1.180259e+00
7.017808671275424e-05,1.180051e+00
7.019337348876236e-05,1.179839e+00
7.021088181938465e-05,1.179596e+00
7.022862886353436e-05,1.179349e+00
7.024871458376667e-05,1.179069e+00
7.026556155421947e-05,1.178835e+00
7.028274389090711e-05,1.178595e+00
7.030155682482167e-05,1.178333e+00
7.032689395102423e-05,1.177980e+00
7.036070218467367e-05,1.177509e+00
7.041276079510990e-05,1.176784e+00
7.048609543366863e-05,1.175761e+00
7.058294491099988e-05,1.174410e+00
7.072326391746905e-05,1.172451e+00
7.090556825964149e-05,1.169904e+00
7.116702802270286e-05,1.166246e+00
7.157745188497415e-05,1.160493e+00
7.218033233324640e-05,1.152016e+00
7.332167384549073e-05,1.135886e+00
7.533361253006454e-05,1.107296e+00
7.609475000000001e-05,1.096412e+00
7.761702493987093e-05,1.074540e+00
7.761802493987093e-05,1.074525e+00
7.762002493987093e-05,1.074496e+00
7.762402493987094e-05,1.074439e+00
7.762781355506139e-05,1.074384e+00
7.763539078544229e-05,1.074275e+00
7.764886793735065e-05,1.074080e+00
7.767474682725542e-05,1.073707e+00
7.772650460706498e-05,1.072960e+00
7.783002016668407e-05,1.071465e+00
7.803705128592226e-05,1.068473e+00
7.845111352439863e-05,1.062481e+00
7.917287552304726e-05,1.052021e+00
7.917387552304726e-05,1.052006e+00
7.917587552304726e-05,1.051977e+00
7.917987552304727e-05,1.051919e+00
7.918360939941776e-05,1.051865e+00
7.919107715215873e-05,1.051756e+00
7.920492652360362e-05,1.051555e+00
7.923171947137846e-05,1.051166e+00
7.928530536692815e-05,1.050388e+00
7.939247715802754e-05,1.048831e+00
7.960682074022631e-05,1.045715e+00
7.960782074022631e-05,1.045700e+00
7.960982074022631e-05,1.045671e+00
7.961382074022632e-05,1.045613e+00
7.961769894287914e-05,1.045557e+00
7.962545534818476e-05,1.045444e+00
7.964038909055581e-05,1.045227e+00
7.967020321631121e-05,1.044793e+00
7.972983146782201e-05,1.043925e+00
7.984908797084361e-05,1.042190e+00
7.985008797084361e-05,1.042175e+00
7.985208797084362e-05,1.042146e+00
7.985608797084362e-05,1.042088e+00
7.986010008136665e-05,1.042029e+00
7.986812430241270e-05,1.041913e+00
7.988410303469671e-05,1.041680e+00
7.991606049926472e-05,1.041215e+00
7.993708507086397e-05,1.040908e+00
